GPIO.050.000.1:DATAOUT.0 HMC.025.000:DDIOPHYDQDIN.0
HMC.025.000:PHYDDIODQDOUT.27 GPIO.054.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.28 GPIO.056.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.29 GPIO.056.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.30 GPIO.056.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.31 GPIO.056.000.3:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.36 GPIO.058.000.1:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.37 GPIO.058.000.1:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.38 GPIO.058.000.1:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.39 GPIO.058.000.1:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.40 GPIO.058.000.0:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.41 GPIO.058.000.0:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.42 GPIO.058.000.0:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.43 GPIO.058.000.0:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.44 GPIO.058.000.2:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.45 GPIO.058.000.2:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.46 GPIO.058.000.2:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.47 GPIO.058.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.48 GPIO.060.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.49 GPIO.060.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.50 GPIO.060.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.51 GPIO.060.000.3:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.52 GPIO.062.000.1:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.53 GPIO.062.000.1:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.54 GPIO.062.000.1:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.55 GPIO.062.000.1:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.56 GPIO.062.000.0:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.57 GPIO.062.000.0:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.58 GPIO.062.000.0:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.59 GPIO.062.000.0:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.60 GPIO.062.000.2:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.61 GPIO.062.000.2:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.62 GPIO.062.000.2:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.63 GPIO.062.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.64 GPIO.064.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.65 GPIO.064.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.66 GPIO.064.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.67 GPIO.064.000.3:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.72 GPIO.066.000.1:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.73 GPIO.066.000.1:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.74 GPIO.066.000.1:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.75 GPIO.066.000.1:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.76 GPIO.066.000.0:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.77 GPIO.066.000.0:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.78 GPIO.066.000.0:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.79 GPIO.066.000.0:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.80 GPIO.066.000.2:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.81 GPIO.066.000.2:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.82 GPIO.066.000.2:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.83 GPIO.066.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.84 GPIO.068.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.85 GPIO.068.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.86 GPIO.068.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.87 GPIO.068.000.3:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.88 GPIO.070.000.1:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.89 GPIO.070.000.1:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.90 GPIO.070.000.1:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.91 GPIO.070.000.1:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.92 GPIO.070.000.0:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.93 GPIO.070.000.0:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.94 GPIO.070.000.0:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.95 GPIO.070.000.0:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.96 GPIO.070.000.2:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.97 GPIO.070.000.2:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.98 GPIO.070.000.2:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.99 GPIO.070.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.100 GPIO.072.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.101 GPIO.072.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.102 GPIO.072.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.103 GPIO.072.000.3:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.108 GPIO.074.000.1:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.109 GPIO.074.000.1:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.110 GPIO.074.000.1:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.111 GPIO.074.000.1:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.112 GPIO.074.000.0:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.113 GPIO.074.000.0:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.114 GPIO.074.000.0:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.115 GPIO.074.000.0:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.116 GPIO.074.000.2:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.117 GPIO.074.000.2:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.118 GPIO.074.000.2:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.119 GPIO.074.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.120 GPIO.076.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.121 GPIO.076.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.122 GPIO.076.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.123 GPIO.076.000.3:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.124 GPIO.078.000.1:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.125 GPIO.078.000.1:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.126 GPIO.078.000.1:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.127 GPIO.078.000.1:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.128 GPIO.078.000.0:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.129 GPIO.078.000.0:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.130 GPIO.078.000.0:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.131 GPIO.078.000.0:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.132 GPIO.078.000.2:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.133 GPIO.078.000.2:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.134 GPIO.078.000.2:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.135 GPIO.078.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.136 GPIO.080.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.137 GPIO.080.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.138 GPIO.080.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.139 GPIO.080.000.3:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.144 GPIO.082.000.1:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.145 GPIO.082.000.1:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.146 GPIO.082.000.1:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.147 GPIO.082.000.1:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.148 GPIO.082.000.0:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.149 GPIO.082.000.0:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.150 GPIO.082.000.0:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.151 GPIO.082.000.0:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.152 GPIO.082.000.2:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.153 GPIO.082.000.2:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.154 GPIO.082.000.2:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.155 GPIO.082.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.156 GPIO.084.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.157 GPIO.084.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.158 GPIO.084.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.159 GPIO.084.000.3:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.160 GPIO.086.000.1:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.161 GPIO.086.000.1:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.162 GPIO.086.000.1:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.163 GPIO.086.000.1:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.164 GPIO.086.000.0:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.165 GPIO.086.000.0:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.166 GPIO.086.000.0:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.167 GPIO.086.000.0:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.168 GPIO.086.000.2:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.169 GPIO.086.000.2:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.170 GPIO.086.000.2:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.171 GPIO.086.000.2:DATAIN.3
HMC.025.000:PHYDDIODQDOUT.172 GPIO.088.000.3:DATAIN.0
HMC.025.000:PHYDDIODQDOUT.173 GPIO.088.000.3:DATAIN.1
HMC.025.000:PHYDDIODQDOUT.174 GPIO.088.000.3:DATAIN.2
HMC.025.000:PHYDDIODQDOUT.175 GPIO.088.000.3:DATAIN.3
HMC.025.000:PHYDDIODQOE.0 GPIO.050.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.1 GPIO.050.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.2 GPIO.050.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.3 GPIO.050.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.4 GPIO.050.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.5 GPIO.050.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.6 GPIO.052.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.7 GPIO.052.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.8 GPIO.054.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.9 GPIO.054.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.10 GPIO.054.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.11 GPIO.054.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.12 GPIO.054.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.13 GPIO.054.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.14 GPIO.056.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.15 GPIO.056.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.18 GPIO.058.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.19 GPIO.058.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.20 GPIO.058.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.21 GPIO.058.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.22 GPIO.058.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.23 GPIO.058.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.24 GPIO.060.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.25 GPIO.060.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.26 GPIO.062.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.27 GPIO.062.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.28 GPIO.062.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.29 GPIO.062.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.30 GPIO.062.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.31 GPIO.062.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.32 GPIO.064.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.33 GPIO.064.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.36 GPIO.066.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.37 GPIO.066.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.38 GPIO.066.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.39 GPIO.066.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.40 GPIO.066.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.41 GPIO.066.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.42 GPIO.068.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.43 GPIO.068.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.44 GPIO.070.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.45 GPIO.070.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.46 GPIO.070.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.47 GPIO.070.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.48 GPIO.070.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.49 GPIO.070.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.50 GPIO.072.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.51 GPIO.072.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.54 GPIO.074.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.55 GPIO.074.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.56 GPIO.074.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.57 GPIO.074.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.58 GPIO.074.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.59 GPIO.074.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.60 GPIO.076.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.61 GPIO.076.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.62 GPIO.078.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.63 GPIO.078.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.64 GPIO.078.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.65 GPIO.078.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.66 GPIO.078.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.67 GPIO.078.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.68 GPIO.080.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.69 GPIO.080.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.72 GPIO.082.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.73 GPIO.082.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.74 GPIO.082.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.75 GPIO.082.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.76 GPIO.082.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.77 GPIO.082.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.78 GPIO.084.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.79 GPIO.084.000.3:OEIN.1
HMC.025.000:PHYDDIODQOE.80 GPIO.086.000.1:OEIN.0
HMC.025.000:PHYDDIODQOE.81 GPIO.086.000.1:OEIN.1
HMC.025.000:PHYDDIODQOE.82 GPIO.086.000.0:OEIN.0
HMC.025.000:PHYDDIODQOE.83 GPIO.086.000.0:OEIN.1
HMC.025.000:PHYDDIODQOE.84 GPIO.086.000.2:OEIN.0
HMC.025.000:PHYDDIODQOE.85 GPIO.086.000.2:OEIN.1
HMC.025.000:PHYDDIODQOE.86 GPIO.088.000.3:OEIN.0
HMC.025.000:PHYDDIODQOE.87 GPIO.088.000.3:OEIN.1
HMC.025.000:PHYDDIODQSBDOUT.0 GPIO.052.000.1:DATAIN.0
HMC.025.000:PHYDDIODQSBDOUT.1 GPIO.052.000.1:DATAIN.1
HMC.025.000:PHYDDIODQSBDOUT.2 GPIO.052.000.1:DATAIN.2
HMC.025.000:PHYDDIODQSBDOUT.3 GPIO.052.000.1:DATAIN.3
HMC.025.000:PHYDDIODQSBDOUT.4 GPIO.060.000.1:DATAIN.0
HMC.025.000:PHYDDIODQSBDOUT.5 GPIO.060.000.1:DATAIN.1
HMC.025.000:PHYDDIODQSBDOUT.6 GPIO.060.000.1:DATAIN.2
HMC.025.000:PHYDDIODQSBDOUT.7 GPIO.060.000.1:DATAIN.3
HMC.025.000:PHYDDIODQSBDOUT.8 GPIO.068.000.1:DATAIN.0
HMC.025.000:PHYDDIODQSBDOUT.9 GPIO.068.000.1:DATAIN.1
HMC.025.000:PHYDDIODQSBDOUT.10 GPIO.068.000.1:DATAIN.2
HMC.025.000:PHYDDIODQSBDOUT.11 GPIO.068.000.1:DATAIN.3
HMC.025.000:PHYDDIODQSBDOUT.12 GPIO.076.000.1:DATAIN.0
HMC.025.000:PHYDDIODQSBDOUT.13 GPIO.076.000.1:DATAIN.1
HMC.025.000:PHYDDIODQSBDOUT.14 GPIO.076.000.1:DATAIN.2
HMC.025.000:PHYDDIODQSBDOUT.15 GPIO.076.000.1:DATAIN.3
HMC.025.000:PHYDDIODQSBDOUT.16 GPIO.084.000.1:DATAIN.0
HMC.025.000:PHYDDIODQSBDOUT.17 GPIO.084.000.1:DATAIN.1
HMC.025.000:PHYDDIODQSBDOUT.18 GPIO.084.000.1:DATAIN.2
HMC.025.000:PHYDDIODQSBDOUT.19 GPIO.084.000.1:DATAIN.3
HMC.025.000:PHYDDIODQSBOE.0 GPIO.052.000.1:OEIN.0
HMC.025.000:PHYDDIODQSBOE.1 GPIO.052.000.1:OEIN.1
HMC.025.000:PHYDDIODQSBOE.2 GPIO.060.000.1:OEIN.0
HMC.025.000:PHYDDIODQSBOE.3 GPIO.060.000.1:OEIN.1
HMC.025.000:PHYDDIODQSBOE.4 GPIO.068.000.1:OEIN.0
HMC.025.000:PHYDDIODQSBOE.5 GPIO.068.000.1:OEIN.1
HMC.025.000:PHYDDIODQSBOE.6 GPIO.076.000.1:OEIN.0
HMC.025.000:PHYDDIODQSBOE.7 GPIO.076.000.1:OEIN.1
HMC.025.000:PHYDDIODQSBOE.8 GPIO.084.000.1:OEIN.0
HMC.025.000:PHYDDIODQSBOE.9 GPIO.084.000.1:OEIN.1
HMC.025.000:PHYDDIODQSDOUT.0 GPIO.052.000.0:DATAIN.0
HMC.025.000:PHYDDIODQSDOUT.1 GPIO.052.000.0:DATAIN.1
HMC.025.000:PHYDDIODQSDOUT.2 GPIO.052.000.0:DATAIN.2
HMC.025.000:PHYDDIODQSDOUT.3 GPIO.052.000.0:DATAIN.3
HMC.025.000:PHYDDIODQSDOUT.4 GPIO.060.000.0:DATAIN.0
HMC.025.000:PHYDDIODQSDOUT.5 GPIO.060.000.0:DATAIN.1
HMC.025.000:PHYDDIODQSDOUT.6 GPIO.060.000.0:DATAIN.2
HMC.025.000:PHYDDIODQSDOUT.7 GPIO.060.000.0:DATAIN.3
HMC.025.000:PHYDDIODQSDOUT.8 GPIO.068.000.0:DATAIN.0
HMC.025.000:PHYDDIODQSDOUT.9 GPIO.068.000.0:DATAIN.1
HMC.025.000:PHYDDIODQSDOUT.10 GPIO.068.000.0:DATAIN.2
HMC.025.000:PHYDDIODQSDOUT.11 GPIO.068.000.0:DATAIN.3
HMC.025.000:PHYDDIODQSDOUT.12 GPIO.076.000.0:DATAIN.0
HMC.025.000:PHYDDIODQSDOUT.13 GPIO.076.000.0:DATAIN.1
HMC.025.000:PHYDDIODQSDOUT.14 GPIO.076.000.0:DATAIN.2
HMC.025.000:PHYDDIODQSDOUT.15 GPIO.076.000.0:DATAIN.3
HMC.025.000:PHYDDIODQSDOUT.16 GPIO.084.000.0:DATAIN.0
HMC.025.000:PHYDDIODQSDOUT.17 GPIO.084.000.0:DATAIN.1
HMC.025.000:PHYDDIODQSDOUT.18 GPIO.084.000.0:DATAIN.2
HMC.025.000:PHYDDIODQSDOUT.19 GPIO.084.000.0:DATAIN.3
HMC.025.000:PHYDDIODQSOE.0 GPIO.052.000.0:OEIN.0
HMC.025.000:PHYDDIODQSOE.1 GPIO.052.000.0:OEIN.1
HMC.025.000:PHYDDIODQSOE.2 GPIO.060.000.0:OEIN.0
HMC.025.000:PHYDDIODQSOE.3 GPIO.060.000.0:OEIN.1
HMC.025.000:PHYDDIODQSOE.4 GPIO.068.000.0:OEIN.0
HMC.025.000:PHYDDIODQSOE.5 GPIO.068.000.0:OEIN.1
HMC.025.000:PHYDDIODQSOE.6 GPIO.076.000.0:OEIN.0
HMC.025.000:PHYDDIODQSOE.7 GPIO.076.000.0:OEIN.1
HMC.025.000:PHYDDIODQSOE.8 GPIO.084.000.0:OEIN.0
HMC.025.000:PHYDDIODQSOE.9 GPIO.084.000.0:OEIN.1
HMC.025.000:PHYDDIOODTACLR.0 GPIO.052.000.2:ACLR
HMC.025.000:PHYDDIOODTACLR.1 GPIO.054.000.3:ACLR
HMC.025.000:PHYDDIOODTDOUT.0 GPIO.052.000.2:DATAIN.0
HMC.025.000:PHYDDIOODTDOUT.1 GPIO.052.000.2:DATAIN.1
HMC.025.000:PHYDDIOODTDOUT.2 GPIO.052.000.2:DATAIN.2
HMC.025.000:PHYDDIOODTDOUT.3 GPIO.052.000.2:DATAIN.3
HMC.025.000:PHYDDIOODTDOUT.4 GPIO.054.000.3:DATAIN.0
HMC.025.000:PHYDDIOODTDOUT.5 GPIO.054.000.3:DATAIN.1
HMC.025.000:PHYDDIOODTDOUT.6 GPIO.054.000.3:DATAIN.2
HMC.025.000:PHYDDIOODTDOUT.7 GPIO.054.000.3:DATAIN.3
HMC.025.000:PHYDDIORASNACLR GPIO.032.000.3:ACLR
HMC.025.000:PHYDDIORASNDOUT.0 GPIO.032.000.3:DATAIN.0
HMC.025.000:PHYDDIORASNDOUT.1 GPIO.032.000.3:DATAIN.1
HMC.025.000:PHYDDIORASNDOUT.2 GPIO.032.000.3:DATAIN.2
HMC.025.000:PHYDDIORASNDOUT.3 GPIO.032.000.3:DATAIN.3
HMC.025.000:PHYDDIORESETNACLR GPIO.068.000.2:ACLR
HMC.025.000:PHYDDIORESETNDOUT.0 GPIO.068.000.2:DATAIN.0
HMC.025.000:PHYDDIORESETNDOUT.1 GPIO.068.000.2:DATAIN.1
HMC.025.000:PHYDDIORESETNDOUT.2 GPIO.068.000.2:DATAIN.2
HMC.025.000:PHYDDIORESETNDOUT.3 GPIO.068.000.2:DATAIN.3
HMC.025.000:PHYDDIOWENACLR GPIO.026.000.2:ACLR
HMC.025.000:PHYDDIOWENDOUT.0 GPIO.026.000.2:DATAIN.0
HMC.025.000:PHYDDIOWENDOUT.1 GPIO.026.000.2:DATAIN.1
HMC.025.000:PHYDDIOWENDOUT.2 GPIO.026.000.2:DATAIN.2
HMC.025.000:PHYDDIOWENDOUT.3 GPIO.026.000.2:DATAIN.3
HMC.025.000.0:PNONE DQS16.050.000:PNONE
HMC.025.000.1:PNONE DQS16.058.000:PNONE
HMC.025.000.2:PNONE DQS16.066.000:PNONE
HMC.025.000.3:PNONE DQS16.074.000:PNONE
HMC.025.000.4:PNONE DQS16.082.000:PNONE
HMC.025.000:PNONE LVL.055.000:PNONE
GPIO.089.066.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.0
GPIO.089.066.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.1
GPIO.089.066.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.2
GPIO.089.066.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.3
GPIO.089.066.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.4
GPIO.089.066.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.5
GPIO.089.066.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.6
GPIO.089.066.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.7
GPIO.089.066.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.8
GPIO.089.066.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.9
GPIO.089.066.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.10
GPIO.089.066.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.11
GPIO.089.065.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.12
GPIO.089.065.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.13
GPIO.089.065.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.14
GPIO.089.065.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.15
GPIO.089.064.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.16
GPIO.089.064.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.17
GPIO.089.064.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.18
GPIO.089.064.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.19
GPIO.089.064.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.20
GPIO.089.064.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.21
GPIO.089.064.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.22
GPIO.089.064.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.23
GPIO.089.064.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.24
GPIO.089.064.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.25
GPIO.089.064.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.26
GPIO.089.064.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.27
GPIO.089.063.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.28
GPIO.089.063.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.29
GPIO.089.063.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.30
GPIO.089.063.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.31
GPIO.089.059.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.36
GPIO.089.059.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.37
