GPIO.025.039.1:DATAOUT.0 HMC.015.039:DDIOPHYDQDIN.0
HMC.015.039:PHYDDIODQOE.5 GPIO.025.039.2:OEIN.1
HMC.015.039:PHYDDIODQOE.6 GPIO.027.039.3:OEIN.0
HMC.015.039:PHYDDIODQOE.7 GPIO.027.039.3:OEIN.1
HMC.015.039:PHYDDIODQOE.8 GPIO.029.039.1:OEIN.0
HMC.015.039:PHYDDIODQOE.9 GPIO.029.039.1:OEIN.1
HMC.015.039:PHYDDIODQOE.10 GPIO.029.039.0:OEIN.0
HMC.015.039:PHYDDIODQOE.11 GPIO.029.039.0:OEIN.1
HMC.015.039:PHYDDIODQOE.12 GPIO.029.039.2:OEIN.0
HMC.015.039:PHYDDIODQOE.13 GPIO.029.039.2:OEIN.1
HMC.015.039:PHYDDIODQOE.14 GPIO.031.039.3:OEIN.0
HMC.015.039:PHYDDIODQOE.15 GPIO.031.039.3:OEIN.1
HMC.015.039:PHYDDIODQOE.18 GPIO.033.039.1:OEIN.0
HMC.015.039:PHYDDIODQOE.19 GPIO.033.039.1:OEIN.1
HMC.015.039:PHYDDIODQOE.20 GPIO.033.039.0:OEIN.0
HMC.015.039:PHYDDIODQOE.21 GPIO.033.039.0:OEIN.1
HMC.015.039:PHYDDIODQOE.22 GPIO.033.039.2:OEIN.0
HMC.015.039:PHYDDIODQOE.23 GPIO.033.039.2:OEIN.1
HMC.015.039:PHYDDIODQOE.24 GPIO.035.039.3:OEIN.0
HMC.015.039:PHYDDIODQOE.25 GPIO.035.039.3:OEIN.1
HMC.015.039:PHYDDIODQOE.26 GPIO.037.039.1:OEIN.0
HMC.015.039:PHYDDIODQOE.27 GPIO.037.039.1:OEIN.1
HMC.015.039:PHYDDIODQOE.28 GPIO.037.039.0:OEIN.0
HMC.015.039:PHYDDIODQOE.29 GPIO.037.039.0:OEIN.1
HMC.015.039:PHYDDIODQOE.30 GPIO.037.039.2:OEIN.0
HMC.015.039:PHYDDIODQOE.31 GPIO.037.039.2:OEIN.1
HMC.015.039:PHYDDIODQOE.32 GPIO.039.039.3:OEIN.0
HMC.015.039:PHYDDIODQOE.33 GPIO.039.039.3:OEIN.1
HMC.015.039:PHYDDIODQOE.36 GPIO.041.039.1:OEIN.0
HMC.015.039:PHYDDIODQOE.37 GPIO.041.039.1:OEIN.1
HMC.015.039:PHYDDIODQOE.38 GPIO.041.039.0:OEIN.0
HMC.015.039:PHYDDIODQOE.39 GPIO.041.039.0:OEIN.1
HMC.015.039:PHYDDIODQOE.40 GPIO.041.039.2:OEIN.0
HMC.015.039:PHYDDIODQOE.41 GPIO.041.039.2:OEIN.1
HMC.015.039:PHYDDIODQOE.42 GPIO.042.039.3:OEIN.0
HMC.015.039:PHYDDIODQOE.43 GPIO.042.039.3:OEIN.1
HMC.015.039:PHYDDIODQOE.44 GPIO.043.039.1:OEIN.0
HMC.015.039:PHYDDIODQOE.45 GPIO.043.039.1:OEIN.1
HMC.015.039:PHYDDIODQOE.46 GPIO.043.039.0:OEIN.0
HMC.015.039:PHYDDIODQOE.47 GPIO.043.039.0:OEIN.1
HMC.015.039:PHYDDIODQOE.48 GPIO.043.039.2:OEIN.0
HMC.015.039:PHYDDIODQOE.49 GPIO.043.039.2:OEIN.1
HMC.015.039:PHYDDIODQOE.50 GPIO.045.039.3:OEIN.0
HMC.015.039:PHYDDIODQOE.51 GPIO.045.039.3:OEIN.1
HMC.015.039:PHYDDIODQSBDOUT.0 GPIO.027.039.1:DATAIN.0
HMC.015.039:PHYDDIODQSBDOUT.1 GPIO.027.039.1:DATAIN.1
HMC.015.039:PHYDDIODQSBDOUT.2 GPIO.027.039.1:DATAIN.2
HMC.015.039:PHYDDIODQSBDOUT.3 GPIO.027.039.1:DATAIN.3
HMC.015.039:PHYDDIODQSBDOUT.4 GPIO.035.039.1:DATAIN.0
HMC.015.039:PHYDDIODQSBDOUT.5 GPIO.035.039.1:DATAIN.1
HMC.015.039:PHYDDIODQSBDOUT.6 GPIO.035.039.1:DATAIN.2
HMC.015.039:PHYDDIODQSBDOUT.7 GPIO.035.039.1:DATAIN.3
HMC.015.039:PHYDDIODQSBDOUT.8 GPIO.042.039.1:DATAIN.0
HMC.015.039:PHYDDIODQSBDOUT.9 GPIO.042.039.1:DATAIN.1
HMC.015.039:PHYDDIODQSBDOUT.10 GPIO.042.039.1:DATAIN.2
HMC.015.039:PHYDDIODQSBDOUT.11 GPIO.042.039.1:DATAIN.3
HMC.015.039:PHYDDIODQSBOE.0 GPIO.027.039.1:OEIN.0
HMC.015.039:PHYDDIODQSBOE.1 GPIO.027.039.1:OEIN.1
HMC.015.039:PHYDDIODQSBOE.2 GPIO.035.039.1:OEIN.0
HMC.015.039:PHYDDIODQSBOE.3 GPIO.035.039.1:OEIN.1
HMC.015.039:PHYDDIODQSBOE.4 GPIO.042.039.1:OEIN.0
HMC.015.039:PHYDDIODQSBOE.5 GPIO.042.039.1:OEIN.1
HMC.015.039:PHYDDIODQSDOUT.0 GPIO.027.039.0:DATAIN.0
HMC.015.039:PHYDDIODQSDOUT.1 GPIO.027.039.0:DATAIN.1
HMC.015.039:PHYDDIODQSDOUT.2 GPIO.027.039.0:DATAIN.2
HMC.015.039:PHYDDIODQSDOUT.3 GPIO.027.039.0:DATAIN.3
HMC.015.039:PHYDDIODQSDOUT.4 GPIO.035.039.0:DATAIN.0
HMC.015.039:PHYDDIODQSDOUT.5 GPIO.035.039.0:DATAIN.1
HMC.015.039:PHYDDIODQSDOUT.6 GPIO.035.039.0:DATAIN.2
HMC.015.039:PHYDDIODQSDOUT.7 GPIO.035.039.0:DATAIN.3
HMC.015.039:PHYDDIODQSDOUT.8 GPIO.042.039.0:DATAIN.0
HMC.015.039:PHYDDIODQSDOUT.9 GPIO.042.039.0:DATAIN.1
HMC.015.039:PHYDDIODQSDOUT.10 GPIO.042.039.0:DATAIN.2
HMC.015.039:PHYDDIODQSDOUT.11 GPIO.042.039.0:DATAIN.3
HMC.015.039:PHYDDIODQSOE.0 GPIO.027.039.0:OEIN.0
HMC.015.039:PHYDDIODQSOE.1 GPIO.027.039.0:OEIN.1
HMC.015.039:PHYDDIODQSOE.2 GPIO.035.039.0:OEIN.0
HMC.015.039:PHYDDIODQSOE.3 GPIO.035.039.0:OEIN.1
HMC.015.039:PHYDDIODQSOE.4 GPIO.042.039.0:OEIN.0
HMC.015.039:PHYDDIODQSOE.5 GPIO.042.039.0:OEIN.1
HMC.015.039:PHYDDIOODTACLR.0 GPIO.027.039.2:ACLR
HMC.015.039:PHYDDIOODTACLR.1 GPIO.029.039.3:ACLR
HMC.015.039:PHYDDIOODTDOUT.0 GPIO.027.039.2:DATAIN.0
HMC.015.039:PHYDDIOODTDOUT.1 GPIO.027.039.2:DATAIN.1
HMC.015.039:PHYDDIOODTDOUT.2 GPIO.027.039.2:DATAIN.2
HMC.015.039:PHYDDIOODTDOUT.3 GPIO.027.039.2:DATAIN.3
HMC.015.039:PHYDDIOODTDOUT.4 GPIO.029.039.3:DATAIN.0
HMC.015.039:PHYDDIOODTDOUT.5 GPIO.029.039.3:DATAIN.1
HMC.015.039:PHYDDIOODTDOUT.6 GPIO.029.039.3:DATAIN.2
HMC.015.039:PHYDDIOODTDOUT.7 GPIO.029.039.3:DATAIN.3
HMC.015.039:PHYDDIORASNACLR GPIO.008.039.3:ACLR
HMC.015.039:PHYDDIORASNDOUT.0 GPIO.008.039.3:DATAIN.0
HMC.015.039:PHYDDIORASNDOUT.1 GPIO.008.039.3:DATAIN.1
HMC.015.039:PHYDDIORASNDOUT.2 GPIO.008.039.3:DATAIN.2
HMC.015.039:PHYDDIORASNDOUT.3 GPIO.008.039.3:DATAIN.3
HMC.015.039:PHYDDIORESETNACLR GPIO.042.039.2:ACLR
HMC.015.039:PHYDDIORESETNDOUT.0 GPIO.042.039.2:DATAIN.0
HMC.015.039:PHYDDIORESETNDOUT.1 GPIO.042.039.2:DATAIN.1
HMC.015.039:PHYDDIORESETNDOUT.2 GPIO.042.039.2:DATAIN.2
HMC.015.039:PHYDDIORESETNDOUT.3 GPIO.042.039.2:DATAIN.3
HMC.015.039:PHYDDIOWENACLR GPIO.003.039.2:ACLR
HMC.015.039:PHYDDIOWENDOUT.0 GPIO.003.039.2:DATAIN.0
HMC.015.039:PHYDDIOWENDOUT.1 GPIO.003.039.2:DATAIN.1
HMC.015.039:PHYDDIOWENDOUT.2 GPIO.003.039.2:DATAIN.2
HMC.015.039:PHYDDIOWENDOUT.3 GPIO.003.039.2:DATAIN.3
HMC.015.039.0:PNONE DQS16.025.039:PNONE
HMC.015.039.1:PNONE DQS16.033.039:PNONE
HMC.015.039.2:PNONE DQS16.041.039:PNONE
HMC.015.039:PNONE LVL.032.039:PNONE
GPIO.008.039.0:COMBOUT CMUXHG.000.008:CLKPIN.0
GPIO.008.039.0:COMBOUT CMUXHR.000.008:CLKPIN.0
GPIO.016.000.0:COMBOUT CMUXHG.000.008:CLKPIN.1
GPIO.016.000.0:COMBOUT CMUXHR.000.008:CLKPIN.1
GPIO.016.039.0:COMBOUT CMUXHG.000.008:CLKPIN.2
GPIO.016.039.0:COMBOUT CMUXHR.000.008:CLKPIN.2
GPIO.021.000.0:COMBOUT CMUXHG.000.008:CLKPIN.3
GPIO.021.000.0:COMBOUT CMUXHR.000.008:CLKPIN.3
GPIO.031.039.0:COMBOUT CMUXHG.000.008:CLKPIN.4
GPIO.031.039.0:COMBOUT CMUXHR.000.008:CLKPIN.4
GPIO.032.000.0:COMBOUT CMUXHG.000.008:CLKPIN.5
GPIO.032.000.0:COMBOUT CMUXHR.000.008:CLKPIN.5
GPIO.039.039.0:COMBOUT CMUXHG.000.008:CLKPIN.6
GPIO.039.039.0:COMBOUT CMUXHR.000.008:CLKPIN.6
GPIO.039.000.0:COMBOUT CMUXHG.000.008:CLKPIN.7
GPIO.039.000.0:COMBOUT CMUXHR.000.008:CLKPIN.7
GPIO.008.039.1:COMBOUT CMUXHG.000.008:NCLKPIN.0
GPIO.008.039.1:COMBOUT CMUXHR.000.008:NCLKPIN.0
GPIO.016.000.1:COMBOUT CMUXHG.000.008:NCLKPIN.1
GPIO.016.000.1:COMBOUT CMUXHR.000.008:NCLKPIN.1
GPIO.016.039.1:COMBOUT CMUXHG.000.008:NCLKPIN.2
GPIO.016.039.1:COMBOUT CMUXHR.000.008:NCLKPIN.2
GPIO.021.000.1:COMBOUT CMUXHG.000.008:NCLKPIN.3
GPIO.021.000.1:COMBOUT CMUXHR.000.008:NCLKPIN.3
GPIO.031.039.1:COMBOUT CMUXHG.000.008:NCLKPIN.4
GPIO.031.039.1:COMBOUT CMUXHR.000.008:NCLKPIN.4
GPIO.032.000.1:COMBOUT CMUXHG.000.008:NCLKPIN.5
GPIO.032.000.1:COMBOUT CMUXHR.000.008:NCLKPIN.5
GPIO.039.039.1:COMBOUT CMUXHG.000.008:NCLKPIN.6
GPIO.039.039.1:COMBOUT CMUXHR.000.008:NCLKPIN.6
GPIO.039.000.1:COMBOUT CMUXHG.000.008:NCLKPIN.7
GPIO.039.000.1:COMBOUT CMUXHR.000.008:NCLKPIN.7
FPLL.000.013:CLKOUT.8 CMUXHG.000.008:PLLIN.0
FPLL.000.013:CLKOUT.7 CMUXHG.000.008:PLLIN.1
FPLL.000.013:CLKOUT.6 CMUXHG.000.008:PLLIN.2
FPLL.000.013:CLKOUT.5 CMUXHG.000.008:PLLIN.3
FPLL.000.031:CLKOUT.4 CMUXHR.000.008:PLLIN.0
FPLL.000.013:CLKOUT.7 CMUXHR.000.008:PLLIN.1
FPLL.000.031:CLKOUT.4 CMUXHR.000.008:PLLIN.2
FPLL.000.013:CLKOUT.5 CMUXHR.000.008:PLLIN.3
FPLL.000.013:CLKOUT.4 CMUXHR.000.008:PLLIN.4
GPIO.008.039.0:COMBOUT CMUXCR.000.037:CLKPIN.0
GPIO.016.039.0:COMBOUT CMUXCR.000.037:CLKPIN.1
GPIO.031.039.0:COMBOUT CMUXCR.000.037:CLKPIN.2
GPIO.039.039.0:COMBOUT CMUXCR.000.037:CLKPIN.3
GPIO.008.039.1:COMBOUT CMUXCR.000.037:NCLKPIN.0
GPIO.016.039.1:COMBOUT CMUXCR.000.037:NCLKPIN.1
GPIO.031.039.1:COMBOUT CMUXCR.000.037:NCLKPIN.2
GPIO.039.039.1:COMBOUT CMUXCR.000.037:NCLKPIN.3
FPLL.000.031:CLKOUT.2 CMUXCR.000.037:PLLIN.0
FPLL.000.031:CLKOUT.6 CMUXCR.000.037:PLLIN.1
FPLL.000.031:CLKOUT.0 CMUXCR.000.037:PLLIN.2
FPLL.000.031:CLKOUT.4 CMUXCR.000.037:PLLIN.3
FPLL.000.031:CLKOUT.0 CMUXCR.000.037:PLLIN.8
FPLL.000.031:CLKOUT.3 CMUXCR.000.037:PLLIN.9
FPLL.000.031:CLKOUT.5 CMUXCR.000.037:PLLIN.10
FPLL.000.031:CLKOUT.1 CMUXCR.000.037:PLLIN.11
FPLL.000.031:CLKOUT.7 CMUXCR.000.037:PLLIN.16
FPLL.000.031:CLKOUT.8 CMUXCR.000.037:PLLIN.17
GPIO.016.000.0:COMBOUT CMUXCR.003.000:CLKPIN.0
GPIO.021.000.0:COMBOUT CMUXCR.003.000:CLKPIN.1
GPIO.032.000.0:COMBOUT CMUXCR.003.000:CLKPIN.2
GPIO.039.000.0:COMBOUT CMUXCR.003.000:CLKPIN.3
GPIO.016.000.1:COMBOUT CMUXCR.003.000:NCLKPIN.0
GPIO.021.000.1:COMBOUT CMUXCR.003.000:NCLKPIN.1
GPIO.032.000.1:COMBOUT CMUXCR.003.000:NCLKPIN.2
GPIO.039.000.1:COMBOUT CMUXCR.003.000:NCLKPIN.3
GPIO.016.000.0:COMBOUT CMUXVG.025.000:CLKPIN.0
GPIO.016.000.0:COMBOUT CMUXVR.025.000:CLKPIN.0
GPIO.032.000.0:COMBOUT CMUXVG.025.000:CLKPIN.1
GPIO.032.000.0:COMBOUT CMUXVR.025.000:CLKPIN.1
GPIO.021.000.0:COMBOUT CMUXVG.025.000:CLKPIN.2
GPIO.021.000.0:COMBOUT CMUXVR.025.000:CLKPIN.2
GPIO.039.000.0:COMBOUT CMUXVG.025.000:CLKPIN.3
GPIO.039.000.0:COMBOUT CMUXVR.025.000:CLKPIN.3
GPIO.016.000.1:COMBOUT CMUXVG.025.000:NCLKPIN.0
GPIO.016.000.1:COMBOUT CMUXVR.025.000:NCLKPIN.0
GPIO.032.000.1:COMBOUT CMUXVG.025.000:NCLKPIN.1
GPIO.032.000.1:COMBOUT CMUXVR.025.000:NCLKPIN.1
GPIO.021.000.1:COMBOUT CMUXVG.025.000:NCLKPIN.2
GPIO.021.000.1:COMBOUT CMUXVR.025.000:NCLKPIN.2
GPIO.039.000.1:COMBOUT CMUXVG.025.000:NCLKPIN.3
GPIO.039.000.1:COMBOUT CMUXVR.025.000:NCLKPIN.3
FPLL.048.000:CLKOUT.8 CMUXVG.025.000:PLLIN.0
FPLL.048.000:CLKOUT.8 CMUXVG.025.000:PLLIN.4
FPLL.048.000:CLKOUT.7 CMUXVG.025.000:PLLIN.5
FPLL.048.000:CLKOUT.6 CMUXVG.025.000:PLLIN.6
FPLL.048.000:CLKOUT.5 CMUXVG.025.000:PLLIN.7
FPLL.048.000:CLKOUT.8 CMUXVR.025.000:PLLIN.0
FPLL.048.000:CLKOUT.7 CMUXVR.025.000:PLLIN.1
FPLL.048.000:CLKOUT.6 CMUXVR.025.000:PLLIN.2
FPLL.048.000:CLKOUT.5 CMUXVR.025.000:PLLIN.3
FPLL.048.000:CLKOUT.4 CMUXVR.025.000:PLLIN.4
FPLL.048.000:CLKOUT.3 CMUXVR.025.000:PLLIN.5
FPLL.048.000:CLKOUT.2 CMUXVR.025.000:PLLIN.6
FPLL.048.000:CLKOUT.1 CMUXVR.025.000:PLLIN.7
FPLL.048.000:CLKOUT.0 CMUXVR.025.000:PLLIN.8
GPIO.008.039.0:COMBOUT CMUXVG.026.039:CLKPIN.0
GPIO.008.039.0:COMBOUT CMUXVR.026.039:CLKPIN.0
GPIO.031.039.0:COMBOUT CMUXVG.026.039:CLKPIN.1
GPIO.031.039.0:COMBOUT CMUXVR.026.039:CLKPIN.1
GPIO.016.039.0:COMBOUT CMUXVG.026.039:CLKPIN.2
GPIO.016.039.0:COMBOUT CMUXVR.026.039:CLKPIN.2
GPIO.039.039.0:COMBOUT CMUXVG.026.039:CLKPIN.3
GPIO.039.039.0:COMBOUT CMUXVR.026.039:CLKPIN.3
GPIO.008.039.1:COMBOUT CMUXVG.026.039:NCLKPIN.0
GPIO.008.039.1:COMBOUT CMUXVR.026.039:NCLKPIN.0
GPIO.031.039.1:COMBOUT CMUXVG.026.039:NCLKPIN.1
GPIO.031.039.1:COMBOUT CMUXVR.026.039:NCLKPIN.1
GPIO.016.039.1:COMBOUT CMUXVG.026.039:NCLKPIN.2
GPIO.016.039.1:COMBOUT CMUXVR.026.039:NCLKPIN.2
GPIO.039.039.1:COMBOUT CMUXVG.026.039:NCLKPIN.3
GPIO.039.039.1:COMBOUT CMUXVR.026.039:NCLKPIN.3
FPLL.000.031:CLKOUT.5 CMUXVG.026.039:PLLIN.0
FPLL.000.031:CLKOUT.6 CMUXVG.026.039:PLLIN.1
FPLL.000.031:CLKOUT.7 CMUXVG.026.039:PLLIN.2
FPLL.000.031:CLKOUT.8 CMUXVG.026.039:PLLIN.3
FPLL.048.031:CLKOUT.8 CMUXVG.026.039:PLLIN.4
FPLL.048.031:CLKOUT.7 CMUXVG.026.039:PLLIN.5
FPLL.048.031:CLKOUT.6 CMUXVG.026.039:PLLIN.6
FPLL.048.031:CLKOUT.5 CMUXVG.026.039:PLLIN.7
FPLL.048.031:CLKOUT.8 CMUXVR.026.039:PLLIN.0
FPLL.048.031:CLKOUT.7 CMUXVR.026.039:PLLIN.1
FPLL.048.031:CLKOUT.6 CMUXVR.026.039:PLLIN.2
FPLL.048.031:CLKOUT.5 CMUXVR.026.039:PLLIN.3
FPLL.048.031:CLKOUT.4 CMUXVR.026.039:PLLIN.4
FPLL.048.031:CLKOUT.3 CMUXVR.026.039:PLLIN.5
FPLL.048.031:CLKOUT.2 CMUXVR.026.039:PLLIN.6
FPLL.048.031:CLKOUT.1 CMUXVR.026.039:PLLIN.7
FPLL.048.031:CLKOUT.0 CMUXVR.026.039:PLLIN.8
GPIO.032.000.0:COMBOUT CMUXCR.048.002:CLKPIN.0
GPIO.039.000.0:COMBOUT CMUXCR.048.002:CLKPIN.1
GPIO.048.018.0:COMBOUT CMUXCR.048.002:CLKPIN.2
GPIO.032.000.1:COMBOUT CMUXCR.048.002:NCLKPIN.0
GPIO.039.000.1:COMBOUT CMUXCR.048.002:NCLKPIN.1
GPIO.048.018.1:COMBOUT CMUXCR.048.002:NCLKPIN.2
FPLL.048.000:CLKOUT.8 CMUXCR.048.002:PLLIN.0
FPLL.048.000:CLKOUT.7 CMUXCR.048.002:PLLIN.1
FPLL.048.000:CLKOUT.6 CMUXCR.048.002:PLLIN.2
FPLL.048.000:CLKOUT.5 CMUXCR.048.002:PLLIN.3
FPLL.048.000:CLKOUT.4 CMUXCR.048.002:PLLIN.4
FPLL.048.000:CLKOUT.3 CMUXCR.048.002:PLLIN.5
FPLL.048.000:CLKOUT.2 CMUXCR.048.002:PLLIN.6
FPLL.048.000:CLKOUT.1 CMUXCR.048.002:PLLIN.7
FPLL.048.000:CLKOUT.6 CMUXCR.048.002:PLLIN.8
FPLL.048.000:CLKOUT.7 CMUXCR.048.002:PLLIN.9
FPLL.048.000:CLKOUT.4 CMUXCR.048.002:PLLIN.10
FPLL.048.000:CLKOUT.5 CMUXCR.048.002:PLLIN.11
FPLL.048.000:CLKOUT.2 CMUXCR.048.002:PLLIN.12
FPLL.048.000:CLKOUT.3 CMUXCR.048.002:PLLIN.13
FPLL.048.000:CLKOUT.0 CMUXCR.048.002:PLLIN.14
FPLL.048.000:CLKOUT.1 CMUXCR.048.002:PLLIN.15
FPLL.048.000:CLKOUT.8 CMUXCR.048.002:PLLIN.16
FPLL.048.000:CLKOUT.0 CMUXCR.048.002:PLLIN.17
GPIO.048.027.0:COMBOUT CMUXHG.048.009:CLKPIN.2
GPIO.048.027.0:COMBOUT CMUXHR.048.009:CLKPIN.2
GPIO.048.018.0:COMBOUT CMUXHG.048.009:CLKPIN.5
GPIO.048.018.0:COMBOUT CMUXHR.048.009:CLKPIN.5
GPIO.048.027.1:COMBOUT CMUXHG.048.009:NCLKPIN.2
GPIO.048.027.1:COMBOUT CMUXHR.048.009:NCLKPIN.2
GPIO.048.018.1:COMBOUT CMUXHG.048.009:NCLKPIN.5
GPIO.048.018.1:COMBOUT CMUXHR.048.009:NCLKPIN.5
FPLL.048.031:CLKOUT.0 CMUXHG.048.009:PLLIN.0
FPLL.048.031:CLKOUT.1 CMUXHG.048.009:PLLIN.1
FPLL.048.031:CLKOUT.2 CMUXHG.048.009:PLLIN.2
FPLL.048.031:CLKOUT.3 CMUXHG.048.009:PLLIN.3
FPLL.048.000:CLKOUT.0 CMUXHG.048.009:PLLIN.4
FPLL.048.000:CLKOUT.1 CMUXHG.048.009:PLLIN.5
FPLL.048.000:CLKOUT.2 CMUXHG.048.009:PLLIN.6
FPLL.048.000:CLKOUT.3 CMUXHG.048.009:PLLIN.7
FPLL.048.031:CLKOUT.0 CMUXHR.048.009:PLLIN.0
FPLL.048.031:CLKOUT.1 CMUXHR.048.009:PLLIN.1
FPLL.048.031:CLKOUT.2 CMUXHR.048.009:PLLIN.2
FPLL.048.031:CLKOUT.3 CMUXHR.048.009:PLLIN.3
FPLL.048.031:CLKOUT.4 CMUXHR.048.009:PLLIN.4
FPLL.048.031:CLKOUT.5 CMUXHR.048.009:PLLIN.5
FPLL.048.031:CLKOUT.6 CMUXHR.048.009:PLLIN.6
FPLL.048.000:CLKOUT.0 CMUXHR.048.009:PLLIN.7
FPLL.048.000:CLKOUT.1 CMUXHR.048.009:PLLIN.8
FPLL.048.000:CLKOUT.2 CMUXHR.048.009:PLLIN.9
FPLL.048.000:CLKOUT.3 CMUXHR.048.009:PLLIN.10
FPLL.048.000:CLKOUT.4 CMUXHR.048.009:PLLIN.11
FPLL.048.000:CLKOUT.5 CMUXHR.048.009:PLLIN.12
FPLL.048.000:CLKOUT.6 CMUXHR.048.009:PLLIN.13
GPIO.031.039.0:COMBOUT CMUXCR.048.037:CLKPIN.0
GPIO.039.039.0:COMBOUT CMUXCR.048.037:CLKPIN.1
GPIO.048.027.0:COMBOUT CMUXCR.048.037:CLKPIN.3
GPIO.031.039.1:COMBOUT CMUXCR.048.037:NCLKPIN.0
GPIO.039.039.1:COMBOUT CMUXCR.048.037:NCLKPIN.1
GPIO.048.027.1:COMBOUT CMUXCR.048.037:NCLKPIN.3
FPLL.048.031:CLKOUT.8 CMUXCR.048.037:PLLIN.0
FPLL.048.031:CLKOUT.7 CMUXCR.048.037:PLLIN.1
FPLL.048.031:CLKOUT.6 CMUXCR.048.037:PLLIN.2
FPLL.048.031:CLKOUT.5 CMUXCR.048.037:PLLIN.3
FPLL.048.031:CLKOUT.4 CMUXCR.048.037:PLLIN.4
FPLL.048.031:CLKOUT.3 CMUXCR.048.037:PLLIN.5
FPLL.048.031:CLKOUT.2 CMUXCR.048.037:PLLIN.6
FPLL.048.031:CLKOUT.1 CMUXCR.048.037:PLLIN.7
FPLL.048.031:CLKOUT.6 CMUXCR.048.037:PLLIN.8
FPLL.048.031:CLKOUT.7 CMUXCR.048.037:PLLIN.9
FPLL.048.031:CLKOUT.4 CMUXCR.048.037:PLLIN.10
FPLL.048.031:CLKOUT.5 CMUXCR.048.037:PLLIN.11
FPLL.048.031:CLKOUT.2 CMUXCR.048.037:PLLIN.12
FPLL.048.031:CLKOUT.3 CMUXCR.048.037:PLLIN.13
FPLL.048.031:CLKOUT.0 CMUXCR.048.037:PLLIN.14
FPLL.048.031:CLKOUT.1 CMUXCR.048.037:PLLIN.15
FPLL.048.031:CLKOUT.8 CMUXCR.048.037:PLLIN.16
FPLL.048.031:CLKOUT.0 CMUXCR.048.037:PLLIN.17
GPIO.008.039.0:COMBOUT FPLL.000.013:CLKIN.0
GPIO.016.039.0:COMBOUT FPLL.000.013:CLKIN.1
GPIO.031.039.0:COMBOUT FPLL.000.013:CLKIN.2
GPIO.039.039.0:COMBOUT FPLL.000.013:CLKIN.3
GPIO.008.039.0:COMBOUT FPLL.000.031:CLKIN.0
GPIO.016.039.0:COMBOUT FPLL.000.031:CLKIN.1
GPIO.031.039.0:COMBOUT FPLL.000.031:CLKIN.2
GPIO.039.039.0:COMBOUT FPLL.000.031:CLKIN.3
GPIO.014.039.2:COMBOUT FPLL.000.031:ZDB_IN
FPLL.000.031:EXTCLK GPIO.014.039.3:PLLDIN
GPIO.032.000.0:COMBOUT FPLL.048.000:CLKIN.0
GPIO.039.000.0:COMBOUT FPLL.048.000:CLKIN.1
GPIO.048.018.0:COMBOUT FPLL.048.000:CLKIN.2
GPIO.048.020.2:COMBOUT FPLL.048.000:ZDB_IN
FPLL.048.000:EXTCLK GPIO.048.020.3:PLLDIN
GPIO.031.039.0:COMBOUT FPLL.048.031:CLKIN.0
GPIO.039.039.0:COMBOUT FPLL.048.031:CLKIN.1
GPIO.048.027.0:COMBOUT FPLL.048.031:CLKIN.2
GPIO.048.029.2:COMBOUT FPLL.048.031:ZDB_IN
FPLL.048.031:EXTCLK GPIO.048.029.3:PLLDIN
FPLL.000.031:CLKDOUT.0 DLL.000.036:CLKIN
FPLL.048.000:CLKDOUT.0 DLL.048.003:CLKIN
FPLL.048.031:CLKDOUT.0 DLL.048.036:CLKIN
