GPIO.032.045.1:DATAOUT.0 HMC.011.045:DDIOPHYDQDIN.0
HMC.011.045:PHYDDIODQOE.5 GPIO.032.045.2:OEIN.1
HMC.011.045:PHYDDIODQOE.6 GPIO.034.045.3:OEIN.0
HMC.011.045:PHYDDIODQOE.7 GPIO.034.045.3:OEIN.1
HMC.011.045:PHYDDIODQOE.8 GPIO.036.045.1:OEIN.0
HMC.011.045:PHYDDIODQOE.9 GPIO.036.045.1:OEIN.1
HMC.011.045:PHYDDIODQOE.10 GPIO.036.045.0:OEIN.0
HMC.011.045:PHYDDIODQOE.11 GPIO.036.045.0:OEIN.1
HMC.011.045:PHYDDIODQOE.12 GPIO.036.045.2:OEIN.0
HMC.011.045:PHYDDIODQOE.13 GPIO.036.045.2:OEIN.1
HMC.011.045:PHYDDIODQOE.14 GPIO.038.045.3:OEIN.0
HMC.011.045:PHYDDIODQOE.15 GPIO.038.045.3:OEIN.1
HMC.011.045:PHYDDIODQOE.18 GPIO.040.045.1:OEIN.0
HMC.011.045:PHYDDIODQOE.19 GPIO.040.045.1:OEIN.1
HMC.011.045:PHYDDIODQOE.20 GPIO.040.045.0:OEIN.0
HMC.011.045:PHYDDIODQOE.21 GPIO.040.045.0:OEIN.1
HMC.011.045:PHYDDIODQOE.22 GPIO.040.045.2:OEIN.0
HMC.011.045:PHYDDIODQOE.23 GPIO.040.045.2:OEIN.1
HMC.011.045:PHYDDIODQOE.24 GPIO.042.045.3:OEIN.0
HMC.011.045:PHYDDIODQOE.25 GPIO.042.045.3:OEIN.1
HMC.011.045:PHYDDIODQOE.26 GPIO.043.045.1:OEIN.0
HMC.011.045:PHYDDIODQOE.27 GPIO.043.045.1:OEIN.1
HMC.011.045:PHYDDIODQOE.28 GPIO.043.045.0:OEIN.0
HMC.011.045:PHYDDIODQOE.29 GPIO.043.045.0:OEIN.1
HMC.011.045:PHYDDIODQOE.30 GPIO.043.045.2:OEIN.0
HMC.011.045:PHYDDIODQOE.31 GPIO.043.045.2:OEIN.1
HMC.011.045:PHYDDIODQOE.32 GPIO.044.045.3:OEIN.0
HMC.011.045:PHYDDIODQOE.33 GPIO.044.045.3:OEIN.1
HMC.011.045:PHYDDIODQOE.36 GPIO.046.045.1:OEIN.0
HMC.011.045:PHYDDIODQOE.37 GPIO.046.045.1:OEIN.1
HMC.011.045:PHYDDIODQOE.38 GPIO.046.045.0:OEIN.0
HMC.011.045:PHYDDIODQOE.39 GPIO.046.045.0:OEIN.1
HMC.011.045:PHYDDIODQOE.40 GPIO.046.045.2:OEIN.0
HMC.011.045:PHYDDIODQOE.41 GPIO.046.045.2:OEIN.1
HMC.011.045:PHYDDIODQOE.42 GPIO.048.045.3:OEIN.0
HMC.011.045:PHYDDIODQOE.43 GPIO.048.045.3:OEIN.1
HMC.011.045:PHYDDIODQOE.44 GPIO.050.045.1:OEIN.0
HMC.011.045:PHYDDIODQOE.45 GPIO.050.045.1:OEIN.1
HMC.011.045:PHYDDIODQOE.46 GPIO.050.045.0:OEIN.0
HMC.011.045:PHYDDIODQOE.47 GPIO.050.045.0:OEIN.1
HMC.011.045:PHYDDIODQOE.48 GPIO.050.045.2:OEIN.0
HMC.011.045:PHYDDIODQOE.49 GPIO.050.045.2:OEIN.1
HMC.011.045:PHYDDIODQOE.50 GPIO.052.045.3:OEIN.0
HMC.011.045:PHYDDIODQOE.51 GPIO.052.045.3:OEIN.1
HMC.011.045:PHYDDIODQSBDOUT.0 GPIO.034.045.1:DATAIN.0
HMC.011.045:PHYDDIODQSBDOUT.1 GPIO.034.045.1:DATAIN.1
HMC.011.045:PHYDDIODQSBDOUT.2 GPIO.034.045.1:DATAIN.2
HMC.011.045:PHYDDIODQSBDOUT.3 GPIO.034.045.1:DATAIN.3
HMC.011.045:PHYDDIODQSBDOUT.4 GPIO.042.045.1:DATAIN.0
HMC.011.045:PHYDDIODQSBDOUT.5 GPIO.042.045.1:DATAIN.1
HMC.011.045:PHYDDIODQSBDOUT.6 GPIO.042.045.1:DATAIN.2
HMC.011.045:PHYDDIODQSBDOUT.7 GPIO.042.045.1:DATAIN.3
HMC.011.045:PHYDDIODQSBDOUT.8 GPIO.048.045.1:DATAIN.0
HMC.011.045:PHYDDIODQSBDOUT.9 GPIO.048.045.1:DATAIN.1
HMC.011.045:PHYDDIODQSBDOUT.10 GPIO.048.045.1:DATAIN.2
HMC.011.045:PHYDDIODQSBDOUT.11 GPIO.048.045.1:DATAIN.3
HMC.011.045:PHYDDIODQSBOE.0 GPIO.034.045.1:OEIN.0
HMC.011.045:PHYDDIODQSBOE.1 GPIO.034.045.1:OEIN.1
HMC.011.045:PHYDDIODQSBOE.2 GPIO.042.045.1:OEIN.0
HMC.011.045:PHYDDIODQSBOE.3 GPIO.042.045.1:OEIN.1
HMC.011.045:PHYDDIODQSBOE.4 GPIO.048.045.1:OEIN.0
HMC.011.045:PHYDDIODQSBOE.5 GPIO.048.045.1:OEIN.1
HMC.011.045:PHYDDIODQSDOUT.0 GPIO.034.045.0:DATAIN.0
HMC.011.045:PHYDDIODQSDOUT.1 GPIO.034.045.0:DATAIN.1
HMC.011.045:PHYDDIODQSDOUT.2 GPIO.034.045.0:DATAIN.2
HMC.011.045:PHYDDIODQSDOUT.3 GPIO.034.045.0:DATAIN.3
HMC.011.045:PHYDDIODQSDOUT.4 GPIO.042.045.0:DATAIN.0
HMC.011.045:PHYDDIODQSDOUT.5 GPIO.042.045.0:DATAIN.1
HMC.011.045:PHYDDIODQSDOUT.6 GPIO.042.045.0:DATAIN.2
HMC.011.045:PHYDDIODQSDOUT.7 GPIO.042.045.0:DATAIN.3
HMC.011.045:PHYDDIODQSDOUT.8 GPIO.048.045.0:DATAIN.0
HMC.011.045:PHYDDIODQSDOUT.9 GPIO.048.045.0:DATAIN.1
HMC.011.045:PHYDDIODQSDOUT.10 GPIO.048.045.0:DATAIN.2
HMC.011.045:PHYDDIODQSDOUT.11 GPIO.048.045.0:DATAIN.3
HMC.011.045:PHYDDIODQSOE.0 GPIO.034.045.0:OEIN.0
HMC.011.045:PHYDDIODQSOE.1 GPIO.034.045.0:OEIN.1
HMC.011.045:PHYDDIODQSOE.2 GPIO.042.045.0:OEIN.0
HMC.011.045:PHYDDIODQSOE.3 GPIO.042.045.0:OEIN.1
HMC.011.045:PHYDDIODQSOE.4 GPIO.048.045.0:OEIN.0
HMC.011.045:PHYDDIODQSOE.5 GPIO.048.045.0:OEIN.1
HMC.011.045:PHYDDIOODTACLR.0 GPIO.034.045.2:ACLR
HMC.011.045:PHYDDIOODTACLR.1 GPIO.036.045.3:ACLR
HMC.011.045:PHYDDIOODTDOUT.0 GPIO.034.045.2:DATAIN.0
HMC.011.045:PHYDDIOODTDOUT.1 GPIO.034.045.2:DATAIN.1
HMC.011.045:PHYDDIOODTDOUT.2 GPIO.034.045.2:DATAIN.2
HMC.011.045:PHYDDIOODTDOUT.3 GPIO.034.045.2:DATAIN.3
HMC.011.045:PHYDDIOODTDOUT.4 GPIO.036.045.3:DATAIN.0
HMC.011.045:PHYDDIOODTDOUT.5 GPIO.036.045.3:DATAIN.1
HMC.011.045:PHYDDIOODTDOUT.6 GPIO.036.045.3:DATAIN.2
HMC.011.045:PHYDDIOODTDOUT.7 GPIO.036.045.3:DATAIN.3
HMC.011.045:PHYDDIORASNACLR GPIO.014.045.3:ACLR
HMC.011.045:PHYDDIORASNDOUT.0 GPIO.014.045.3:DATAIN.0
HMC.011.045:PHYDDIORASNDOUT.1 GPIO.014.045.3:DATAIN.1
HMC.011.045:PHYDDIORASNDOUT.2 GPIO.014.045.3:DATAIN.2
HMC.011.045:PHYDDIORASNDOUT.3 GPIO.014.045.3:DATAIN.3
HMC.011.045:PHYDDIORESETNACLR GPIO.048.045.2:ACLR
HMC.011.045:PHYDDIORESETNDOUT.0 GPIO.048.045.2:DATAIN.0
HMC.011.045:PHYDDIORESETNDOUT.1 GPIO.048.045.2:DATAIN.1
HMC.011.045:PHYDDIORESETNDOUT.2 GPIO.048.045.2:DATAIN.2
HMC.011.045:PHYDDIORESETNDOUT.3 GPIO.048.045.2:DATAIN.3
HMC.011.045:PHYDDIOWENACLR GPIO.008.045.2:ACLR
HMC.011.045:PHYDDIOWENDOUT.0 GPIO.008.045.2:DATAIN.0
HMC.011.045:PHYDDIOWENDOUT.1 GPIO.008.045.2:DATAIN.1
HMC.011.045:PHYDDIOWENDOUT.2 GPIO.008.045.2:DATAIN.2
HMC.011.045:PHYDDIOWENDOUT.3 GPIO.008.045.2:DATAIN.3
HMC.011.045.0:PNONE DQS16.032.045:PNONE
HMC.011.045.1:PNONE DQS16.040.045:PNONE
HMC.011.045.2:PNONE DQS16.046.045:PNONE
HMC.011.045:PNONE LVL.039.045:PNONE
GPIO.022.000.0:COMBOUT CMUXCR.000.002:CLKPIN.0
GPIO.029.000.0:COMBOUT CMUXCR.000.002:CLKPIN.1
GPIO.038.000.0:COMBOUT CMUXCR.000.002:CLKPIN.2
GPIO.046.000.0:COMBOUT CMUXCR.000.002:CLKPIN.3
GPIO.022.000.1:COMBOUT CMUXCR.000.002:NCLKPIN.0
GPIO.029.000.1:COMBOUT CMUXCR.000.002:NCLKPIN.1
GPIO.038.000.1:COMBOUT CMUXCR.000.002:NCLKPIN.2
GPIO.046.000.1:COMBOUT CMUXCR.000.002:NCLKPIN.3
FPLL.000.000:CLKOUT.8 CMUXCR.000.002:PLLIN.0
FPLL.000.000:CLKOUT.7 CMUXCR.000.002:PLLIN.1
FPLL.000.000:CLKOUT.6 CMUXCR.000.002:PLLIN.2
FPLL.000.000:CLKOUT.5 CMUXCR.000.002:PLLIN.3
FPLL.000.000:CLKOUT.4 CMUXCR.000.002:PLLIN.4
FPLL.000.000:CLKOUT.3 CMUXCR.000.002:PLLIN.5
FPLL.000.000:CLKOUT.2 CMUXCR.000.002:PLLIN.6
FPLL.000.000:CLKOUT.1 CMUXCR.000.002:PLLIN.7
FPLL.000.000:CLKOUT.6 CMUXCR.000.002:PLLIN.8
FPLL.000.000:CLKOUT.7 CMUXCR.000.002:PLLIN.9
FPLL.000.000:CLKOUT.4 CMUXCR.000.002:PLLIN.10
FPLL.000.000:CLKOUT.5 CMUXCR.000.002:PLLIN.11
FPLL.000.000:CLKOUT.2 CMUXCR.000.002:PLLIN.12
FPLL.000.000:CLKOUT.3 CMUXCR.000.002:PLLIN.13
FPLL.000.000:CLKOUT.0 CMUXCR.000.002:PLLIN.14
FPLL.000.000:CLKOUT.1 CMUXCR.000.002:PLLIN.15
FPLL.000.000:CLKOUT.8 CMUXCR.000.002:PLLIN.16
FPLL.000.000:CLKOUT.0 CMUXCR.000.002:PLLIN.17
GPIO.014.045.0:COMBOUT CMUXHG.000.022:CLKPIN.0
GPIO.014.045.0:COMBOUT CMUXHR.000.022:CLKPIN.0
GPIO.022.000.0:COMBOUT CMUXHG.000.022:CLKPIN.1
GPIO.022.000.0:COMBOUT CMUXHR.000.022:CLKPIN.1
GPIO.022.045.0:COMBOUT CMUXHG.000.022:CLKPIN.2
GPIO.022.045.0:COMBOUT CMUXHR.000.022:CLKPIN.2
GPIO.029.000.0:COMBOUT CMUXHG.000.022:CLKPIN.3
GPIO.029.000.0:COMBOUT CMUXHR.000.022:CLKPIN.3
GPIO.038.045.0:COMBOUT CMUXHG.000.022:CLKPIN.4
GPIO.038.045.0:COMBOUT CMUXHR.000.022:CLKPIN.4
GPIO.038.000.0:COMBOUT CMUXHG.000.022:CLKPIN.5
GPIO.038.000.0:COMBOUT CMUXHR.000.022:CLKPIN.5
GPIO.044.045.0:COMBOUT CMUXHG.000.022:CLKPIN.6
GPIO.044.045.0:COMBOUT CMUXHR.000.022:CLKPIN.6
GPIO.046.000.0:COMBOUT CMUXHG.000.022:CLKPIN.7
GPIO.046.000.0:COMBOUT CMUXHR.000.022:CLKPIN.7
GPIO.014.045.1:COMBOUT CMUXHG.000.022:NCLKPIN.0
GPIO.014.045.1:COMBOUT CMUXHR.000.022:NCLKPIN.0
GPIO.022.000.1:COMBOUT CMUXHG.000.022:NCLKPIN.1
GPIO.022.000.1:COMBOUT CMUXHR.000.022:NCLKPIN.1
GPIO.022.045.1:COMBOUT CMUXHG.000.022:NCLKPIN.2
GPIO.022.045.1:COMBOUT CMUXHR.000.022:NCLKPIN.2
GPIO.029.000.1:COMBOUT CMUXHG.000.022:NCLKPIN.3
GPIO.029.000.1:COMBOUT CMUXHR.000.022:NCLKPIN.3
GPIO.038.045.1:COMBOUT CMUXHG.000.022:NCLKPIN.4
GPIO.038.045.1:COMBOUT CMUXHR.000.022:NCLKPIN.4
GPIO.038.000.1:COMBOUT CMUXHG.000.022:NCLKPIN.5
GPIO.038.000.1:COMBOUT CMUXHR.000.022:NCLKPIN.5
GPIO.044.045.1:COMBOUT CMUXHG.000.022:NCLKPIN.6
GPIO.044.045.1:COMBOUT CMUXHR.000.022:NCLKPIN.6
GPIO.046.000.1:COMBOUT CMUXHG.000.022:NCLKPIN.7
GPIO.046.000.1:COMBOUT CMUXHR.000.022:NCLKPIN.7
FPLL.000.037:CLKOUT.0 CMUXHG.000.022:PLLIN.0
FPLL.000.037:CLKOUT.1 CMUXHG.000.022:PLLIN.1
FPLL.000.037:CLKOUT.2 CMUXHG.000.022:PLLIN.2
FPLL.000.037:CLKOUT.3 CMUXHG.000.022:PLLIN.3
FPLL.000.000:CLKOUT.0 CMUXHG.000.022:PLLIN.4
FPLL.000.000:CLKOUT.1 CMUXHG.000.022:PLLIN.5
FPLL.000.000:CLKOUT.2 CMUXHG.000.022:PLLIN.6
FPLL.000.000:CLKOUT.3 CMUXHG.000.022:PLLIN.7
FPLL.000.037:CLKOUT.0 CMUXHR.000.022:PLLIN.0
FPLL.000.037:CLKOUT.1 CMUXHR.000.022:PLLIN.1
FPLL.000.037:CLKOUT.2 CMUXHR.000.022:PLLIN.2
FPLL.000.037:CLKOUT.3 CMUXHR.000.022:PLLIN.3
FPLL.000.037:CLKOUT.4 CMUXHR.000.022:PLLIN.4
FPLL.000.037:CLKOUT.5 CMUXHR.000.022:PLLIN.5
FPLL.000.037:CLKOUT.6 CMUXHR.000.022:PLLIN.6
FPLL.000.000:CLKOUT.0 CMUXHR.000.022:PLLIN.7
FPLL.000.000:CLKOUT.1 CMUXHR.000.022:PLLIN.8
FPLL.000.000:CLKOUT.2 CMUXHR.000.022:PLLIN.9
FPLL.000.000:CLKOUT.3 CMUXHR.000.022:PLLIN.10
FPLL.000.000:CLKOUT.4 CMUXHR.000.022:PLLIN.11
FPLL.000.000:CLKOUT.5 CMUXHR.000.022:PLLIN.12
FPLL.000.000:CLKOUT.6 CMUXHR.000.022:PLLIN.13
GPIO.014.045.0:COMBOUT CMUXCR.000.043:CLKPIN.0
GPIO.022.045.0:COMBOUT CMUXCR.000.043:CLKPIN.1
GPIO.038.045.0:COMBOUT CMUXCR.000.043:CLKPIN.2
GPIO.044.045.0:COMBOUT CMUXCR.000.043:CLKPIN.3
GPIO.014.045.1:COMBOUT CMUXCR.000.043:NCLKPIN.0
GPIO.022.045.1:COMBOUT CMUXCR.000.043:NCLKPIN.1
GPIO.038.045.1:COMBOUT CMUXCR.000.043:NCLKPIN.2
GPIO.044.045.1:COMBOUT CMUXCR.000.043:NCLKPIN.3
FPLL.000.037:CLKOUT.8 CMUXCR.000.043:PLLIN.0
FPLL.000.037:CLKOUT.7 CMUXCR.000.043:PLLIN.1
FPLL.000.037:CLKOUT.6 CMUXCR.000.043:PLLIN.2
FPLL.000.037:CLKOUT.5 CMUXCR.000.043:PLLIN.3
FPLL.000.037:CLKOUT.4 CMUXCR.000.043:PLLIN.4
FPLL.000.037:CLKOUT.3 CMUXCR.000.043:PLLIN.5
FPLL.000.037:CLKOUT.2 CMUXCR.000.043:PLLIN.6
FPLL.000.037:CLKOUT.1 CMUXCR.000.043:PLLIN.7
FPLL.000.037:CLKOUT.6 CMUXCR.000.043:PLLIN.8
FPLL.000.037:CLKOUT.7 CMUXCR.000.043:PLLIN.9
FPLL.000.037:CLKOUT.4 CMUXCR.000.043:PLLIN.10
FPLL.000.037:CLKOUT.5 CMUXCR.000.043:PLLIN.11
FPLL.000.037:CLKOUT.2 CMUXCR.000.043:PLLIN.12
FPLL.000.037:CLKOUT.3 CMUXCR.000.043:PLLIN.13
FPLL.000.037:CLKOUT.0 CMUXCR.000.043:PLLIN.14
FPLL.000.037:CLKOUT.1 CMUXCR.000.043:PLLIN.15
FPLL.000.037:CLKOUT.8 CMUXCR.000.043:PLLIN.16
FPLL.000.037:CLKOUT.0 CMUXCR.000.043:PLLIN.17
GPIO.022.000.0:COMBOUT CMUXVG.021.000:CLKPIN.0
GPIO.022.000.0:COMBOUT CMUXVR.021.000:CLKPIN.0
GPIO.038.000.0:COMBOUT CMUXVG.021.000:CLKPIN.1
GPIO.038.000.0:COMBOUT CMUXVR.021.000:CLKPIN.1
GPIO.029.000.0:COMBOUT CMUXVG.021.000:CLKPIN.2
GPIO.029.000.0:COMBOUT CMUXVR.021.000:CLKPIN.2
GPIO.046.000.0:COMBOUT CMUXVG.021.000:CLKPIN.3
GPIO.046.000.0:COMBOUT CMUXVR.021.000:CLKPIN.3
GPIO.022.000.1:COMBOUT CMUXVG.021.000:NCLKPIN.0
GPIO.022.000.1:COMBOUT CMUXVR.021.000:NCLKPIN.0
GPIO.038.000.1:COMBOUT CMUXVG.021.000:NCLKPIN.1
GPIO.038.000.1:COMBOUT CMUXVR.021.000:NCLKPIN.1
GPIO.029.000.1:COMBOUT CMUXVG.021.000:NCLKPIN.2
GPIO.029.000.1:COMBOUT CMUXVR.021.000:NCLKPIN.2
GPIO.046.000.1:COMBOUT CMUXVG.021.000:NCLKPIN.3
GPIO.046.000.1:COMBOUT CMUXVR.021.000:NCLKPIN.3
FPLL.000.000:CLKOUT.8 CMUXVG.021.000:PLLIN.0
FPLL.000.000:CLKOUT.7 CMUXVG.021.000:PLLIN.1
FPLL.000.000:CLKOUT.6 CMUXVG.021.000:PLLIN.2
FPLL.000.000:CLKOUT.5 CMUXVG.021.000:PLLIN.3
FPLL.054.000:CLKOUT.8 CMUXVG.021.000:PLLIN.4
FPLL.054.000:CLKOUT.7 CMUXVG.021.000:PLLIN.5
FPLL.054.000:CLKOUT.6 CMUXVG.021.000:PLLIN.6
FPLL.054.000:CLKOUT.5 CMUXVG.021.000:PLLIN.7
FPLL.054.000:CLKOUT.8 CMUXVR.021.000:PLLIN.0
FPLL.054.000:CLKOUT.7 CMUXVR.021.000:PLLIN.1
FPLL.054.000:CLKOUT.6 CMUXVR.021.000:PLLIN.2
FPLL.054.000:CLKOUT.5 CMUXVR.021.000:PLLIN.3
FPLL.054.000:CLKOUT.4 CMUXVR.021.000:PLLIN.4
FPLL.054.000:CLKOUT.3 CMUXVR.021.000:PLLIN.5
FPLL.054.000:CLKOUT.2 CMUXVR.021.000:PLLIN.6
FPLL.054.000:CLKOUT.1 CMUXVR.021.000:PLLIN.7
FPLL.054.000:CLKOUT.0 CMUXVR.021.000:PLLIN.8
GPIO.014.045.0:COMBOUT CMUXVG.025.045:CLKPIN.0
GPIO.014.045.0:COMBOUT CMUXVR.025.045:CLKPIN.0
GPIO.038.045.0:COMBOUT CMUXVG.025.045:CLKPIN.1
GPIO.038.045.0:COMBOUT CMUXVR.025.045:CLKPIN.1
GPIO.022.045.0:COMBOUT CMUXVG.025.045:CLKPIN.2
GPIO.022.045.0:COMBOUT CMUXVR.025.045:CLKPIN.2
GPIO.044.045.0:COMBOUT CMUXVG.025.045:CLKPIN.3
GPIO.044.045.0:COMBOUT CMUXVR.025.045:CLKPIN.3
GPIO.014.045.1:COMBOUT CMUXVG.025.045:NCLKPIN.0
GPIO.014.045.1:COMBOUT CMUXVR.025.045:NCLKPIN.0
GPIO.038.045.1:COMBOUT CMUXVG.025.045:NCLKPIN.1
GPIO.038.045.1:COMBOUT CMUXVR.025.045:NCLKPIN.1
GPIO.022.045.1:COMBOUT CMUXVG.025.045:NCLKPIN.2
GPIO.022.045.1:COMBOUT CMUXVR.025.045:NCLKPIN.2
GPIO.044.045.1:COMBOUT CMUXVG.025.045:NCLKPIN.3
GPIO.044.045.1:COMBOUT CMUXVR.025.045:NCLKPIN.3
FPLL.000.037:CLKOUT.8 CMUXVG.025.045:PLLIN.0
FPLL.000.037:CLKOUT.7 CMUXVG.025.045:PLLIN.1
FPLL.000.037:CLKOUT.6 CMUXVG.025.045:PLLIN.2
FPLL.000.037:CLKOUT.5 CMUXVG.025.045:PLLIN.3
FPLL.054.037:CLKOUT.8 CMUXVG.025.045:PLLIN.4
FPLL.054.037:CLKOUT.7 CMUXVG.025.045:PLLIN.5
FPLL.054.037:CLKOUT.6 CMUXVG.025.045:PLLIN.6
FPLL.054.037:CLKOUT.5 CMUXVG.025.045:PLLIN.7
FPLL.054.037:CLKOUT.8 CMUXVR.025.045:PLLIN.0
FPLL.054.037:CLKOUT.7 CMUXVR.025.045:PLLIN.1
FPLL.054.037:CLKOUT.6 CMUXVR.025.045:PLLIN.2
FPLL.054.037:CLKOUT.5 CMUXVR.025.045:PLLIN.3
FPLL.054.037:CLKOUT.4 CMUXVR.025.045:PLLIN.4
FPLL.054.037:CLKOUT.3 CMUXVR.025.045:PLLIN.5
FPLL.054.037:CLKOUT.2 CMUXVR.025.045:PLLIN.6
FPLL.054.037:CLKOUT.1 CMUXVR.025.045:PLLIN.7
FPLL.054.037:CLKOUT.0 CMUXVR.025.045:PLLIN.8
GPIO.038.000.0:COMBOUT CMUXCR.054.002:CLKPIN.0
GPIO.046.000.0:COMBOUT CMUXCR.054.002:CLKPIN.1
GPIO.054.018.0:COMBOUT CMUXCR.054.002:CLKPIN.2
GPIO.038.000.1:COMBOUT CMUXCR.054.002:NCLKPIN.0
GPIO.046.000.1:COMBOUT CMUXCR.054.002:NCLKPIN.1
GPIO.054.018.1:COMBOUT CMUXCR.054.002:NCLKPIN.2
FPLL.054.000:CLKOUT.8 CMUXCR.054.002:PLLIN.0
FPLL.054.000:CLKOUT.7 CMUXCR.054.002:PLLIN.1
FPLL.054.000:CLKOUT.6 CMUXCR.054.002:PLLIN.2
FPLL.054.000:CLKOUT.5 CMUXCR.054.002:PLLIN.3
FPLL.054.000:CLKOUT.4 CMUXCR.054.002:PLLIN.4
FPLL.054.000:CLKOUT.3 CMUXCR.054.002:PLLIN.5
FPLL.054.000:CLKOUT.2 CMUXCR.054.002:PLLIN.6
FPLL.054.000:CLKOUT.1 CMUXCR.054.002:PLLIN.7
FPLL.054.000:CLKOUT.6 CMUXCR.054.002:PLLIN.8
FPLL.054.000:CLKOUT.7 CMUXCR.054.002:PLLIN.9
FPLL.054.000:CLKOUT.4 CMUXCR.054.002:PLLIN.10
FPLL.054.000:CLKOUT.5 CMUXCR.054.002:PLLIN.11
FPLL.054.000:CLKOUT.2 CMUXCR.054.002:PLLIN.12
FPLL.054.000:CLKOUT.3 CMUXCR.054.002:PLLIN.13
FPLL.054.000:CLKOUT.0 CMUXCR.054.002:PLLIN.14
FPLL.054.000:CLKOUT.1 CMUXCR.054.002:PLLIN.15
FPLL.054.000:CLKOUT.8 CMUXCR.054.002:PLLIN.16
FPLL.054.000:CLKOUT.0 CMUXCR.054.002:PLLIN.17
GPIO.054.018.0:COMBOUT CMUXHG.054.022:CLKPIN.5
GPIO.054.018.0:COMBOUT CMUXHR.054.022:CLKPIN.5
GPIO.054.018.1:COMBOUT CMUXHG.054.022:NCLKPIN.5
GPIO.054.018.1:COMBOUT CMUXHR.054.022:NCLKPIN.5
FPLL.054.037:CLKOUT.0 CMUXHG.054.022:PLLIN.0
FPLL.054.037:CLKOUT.1 CMUXHG.054.022:PLLIN.1
FPLL.054.037:CLKOUT.2 CMUXHG.054.022:PLLIN.2
FPLL.054.037:CLKOUT.3 CMUXHG.054.022:PLLIN.3
FPLL.054.000:CLKOUT.0 CMUXHG.054.022:PLLIN.4
FPLL.054.000:CLKOUT.1 CMUXHG.054.022:PLLIN.5
FPLL.054.000:CLKOUT.2 CMUXHG.054.022:PLLIN.6
FPLL.054.000:CLKOUT.3 CMUXHG.054.022:PLLIN.7
FPLL.054.037:CLKOUT.0 CMUXHR.054.022:PLLIN.0
FPLL.054.037:CLKOUT.1 CMUXHR.054.022:PLLIN.1
FPLL.054.037:CLKOUT.2 CMUXHR.054.022:PLLIN.2
FPLL.054.037:CLKOUT.3 CMUXHR.054.022:PLLIN.3
FPLL.054.037:CLKOUT.4 CMUXHR.054.022:PLLIN.4
FPLL.054.037:CLKOUT.5 CMUXHR.054.022:PLLIN.5
FPLL.054.037:CLKOUT.6 CMUXHR.054.022:PLLIN.6
FPLL.054.000:CLKOUT.0 CMUXHR.054.022:PLLIN.7
FPLL.054.000:CLKOUT.1 CMUXHR.054.022:PLLIN.8
FPLL.054.000:CLKOUT.2 CMUXHR.054.022:PLLIN.9
FPLL.054.000:CLKOUT.3 CMUXHR.054.022:PLLIN.10
FPLL.054.000:CLKOUT.4 CMUXHR.054.022:PLLIN.11
FPLL.054.000:CLKOUT.5 CMUXHR.054.022:PLLIN.12
FPLL.054.000:CLKOUT.6 CMUXHR.054.022:PLLIN.13
GPIO.038.045.0:COMBOUT CMUXCR.054.043:CLKPIN.0
GPIO.044.045.0:COMBOUT CMUXCR.054.043:CLKPIN.1
GPIO.038.045.1:COMBOUT CMUXCR.054.043:NCLKPIN.0
GPIO.044.045.1:COMBOUT CMUXCR.054.043:NCLKPIN.1
FPLL.054.037:CLKOUT.8 CMUXCR.054.043:PLLIN.0
FPLL.054.037:CLKOUT.7 CMUXCR.054.043:PLLIN.1
FPLL.054.037:CLKOUT.6 CMUXCR.054.043:PLLIN.2
FPLL.054.037:CLKOUT.5 CMUXCR.054.043:PLLIN.3
FPLL.054.037:CLKOUT.4 CMUXCR.054.043:PLLIN.4
FPLL.054.037:CLKOUT.3 CMUXCR.054.043:PLLIN.5
FPLL.054.037:CLKOUT.2 CMUXCR.054.043:PLLIN.6
FPLL.054.037:CLKOUT.1 CMUXCR.054.043:PLLIN.7
FPLL.054.037:CLKOUT.6 CMUXCR.054.043:PLLIN.8
FPLL.054.037:CLKOUT.7 CMUXCR.054.043:PLLIN.9
FPLL.054.037:CLKOUT.4 CMUXCR.054.043:PLLIN.10
FPLL.054.037:CLKOUT.5 CMUXCR.054.043:PLLIN.11
FPLL.054.037:CLKOUT.2 CMUXCR.054.043:PLLIN.12
FPLL.054.037:CLKOUT.3 CMUXCR.054.043:PLLIN.13
FPLL.054.037:CLKOUT.0 CMUXCR.054.043:PLLIN.14
FPLL.054.037:CLKOUT.1 CMUXCR.054.043:PLLIN.15
FPLL.054.037:CLKOUT.8 CMUXCR.054.043:PLLIN.16
FPLL.054.037:CLKOUT.0 CMUXCR.054.043:PLLIN.17
GPIO.022.000.0:COMBOUT FPLL.000.000:CLKIN.0
GPIO.029.000.0:COMBOUT FPLL.000.000:CLKIN.1
GPIO.038.000.0:COMBOUT FPLL.000.000:CLKIN.2
GPIO.046.000.0:COMBOUT FPLL.000.000:CLKIN.3
GPIO.025.000.2:COMBOUT FPLL.000.000:ZDB_IN
FPLL.000.000:EXTCLK GPIO.025.000.3:PLLDIN
GPIO.014.045.0:COMBOUT FPLL.000.037:CLKIN.0
GPIO.022.045.0:COMBOUT FPLL.000.037:CLKIN.1
GPIO.038.045.0:COMBOUT FPLL.000.037:CLKIN.2
GPIO.044.045.0:COMBOUT FPLL.000.037:CLKIN.3
GPIO.020.045.2:COMBOUT FPLL.000.037:ZDB_IN
FPLL.000.037:EXTCLK GPIO.020.045.3:PLLDIN
GPIO.038.000.0:COMBOUT FPLL.054.000:CLKIN.0
GPIO.046.000.0:COMBOUT FPLL.054.000:CLKIN.1
GPIO.054.018.0:COMBOUT FPLL.054.000:CLKIN.2
