GPIO.032.061.1:DATAOUT.0 HMC.022.061:DDIOPHYDQDIN.0
HMC.022.061:PHYDDIODQDOUT.27 GPIO.036.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.28 GPIO.038.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.29 GPIO.038.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.30 GPIO.038.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.31 GPIO.038.061.3:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.36 GPIO.040.061.1:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.37 GPIO.040.061.1:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.38 GPIO.040.061.1:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.39 GPIO.040.061.1:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.40 GPIO.040.061.0:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.41 GPIO.040.061.0:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.42 GPIO.040.061.0:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.43 GPIO.040.061.0:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.44 GPIO.040.061.2:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.45 GPIO.040.061.2:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.46 GPIO.040.061.2:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.47 GPIO.040.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.48 GPIO.042.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.49 GPIO.042.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.50 GPIO.042.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.51 GPIO.042.061.3:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.52 GPIO.044.061.1:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.53 GPIO.044.061.1:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.54 GPIO.044.061.1:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.55 GPIO.044.061.1:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.56 GPIO.044.061.0:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.57 GPIO.044.061.0:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.58 GPIO.044.061.0:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.59 GPIO.044.061.0:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.60 GPIO.044.061.2:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.61 GPIO.044.061.2:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.62 GPIO.044.061.2:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.63 GPIO.044.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.64 GPIO.046.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.65 GPIO.046.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.66 GPIO.046.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.67 GPIO.046.061.3:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.72 GPIO.048.061.1:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.73 GPIO.048.061.1:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.74 GPIO.048.061.1:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.75 GPIO.048.061.1:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.76 GPIO.048.061.0:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.77 GPIO.048.061.0:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.78 GPIO.048.061.0:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.79 GPIO.048.061.0:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.80 GPIO.048.061.2:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.81 GPIO.048.061.2:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.82 GPIO.048.061.2:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.83 GPIO.048.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.84 GPIO.050.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.85 GPIO.050.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.86 GPIO.050.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.87 GPIO.050.061.3:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.88 GPIO.051.061.1:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.89 GPIO.051.061.1:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.90 GPIO.051.061.1:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.91 GPIO.051.061.1:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.92 GPIO.051.061.0:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.93 GPIO.051.061.0:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.94 GPIO.051.061.0:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.95 GPIO.051.061.0:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.96 GPIO.051.061.2:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.97 GPIO.051.061.2:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.98 GPIO.051.061.2:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.99 GPIO.051.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.100 GPIO.053.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.101 GPIO.053.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.102 GPIO.053.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.103 GPIO.053.061.3:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.108 GPIO.055.061.1:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.109 GPIO.055.061.1:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.110 GPIO.055.061.1:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.111 GPIO.055.061.1:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.112 GPIO.055.061.0:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.113 GPIO.055.061.0:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.114 GPIO.055.061.0:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.115 GPIO.055.061.0:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.116 GPIO.055.061.2:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.117 GPIO.055.061.2:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.118 GPIO.055.061.2:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.119 GPIO.055.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.120 GPIO.057.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.121 GPIO.057.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.122 GPIO.057.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.123 GPIO.057.061.3:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.124 GPIO.059.061.1:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.125 GPIO.059.061.1:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.126 GPIO.059.061.1:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.127 GPIO.059.061.1:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.128 GPIO.059.061.0:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.129 GPIO.059.061.0:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.130 GPIO.059.061.0:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.131 GPIO.059.061.0:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.132 GPIO.059.061.2:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.133 GPIO.059.061.2:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.134 GPIO.059.061.2:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.135 GPIO.059.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.136 GPIO.061.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.137 GPIO.061.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.138 GPIO.061.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.139 GPIO.061.061.3:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.144 GPIO.062.061.1:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.145 GPIO.062.061.1:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.146 GPIO.062.061.1:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.147 GPIO.062.061.1:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.148 GPIO.062.061.0:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.149 GPIO.062.061.0:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.150 GPIO.062.061.0:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.151 GPIO.062.061.0:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.152 GPIO.062.061.2:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.153 GPIO.062.061.2:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.154 GPIO.062.061.2:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.155 GPIO.062.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.156 GPIO.064.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.157 GPIO.064.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.158 GPIO.064.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.159 GPIO.064.061.3:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.160 GPIO.065.061.1:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.161 GPIO.065.061.1:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.162 GPIO.065.061.1:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.163 GPIO.065.061.1:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.164 GPIO.065.061.0:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.165 GPIO.065.061.0:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.166 GPIO.065.061.0:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.167 GPIO.065.061.0:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.168 GPIO.065.061.2:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.169 GPIO.065.061.2:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.170 GPIO.065.061.2:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.171 GPIO.065.061.2:DATAIN.3
HMC.022.061:PHYDDIODQDOUT.172 GPIO.066.061.3:DATAIN.0
HMC.022.061:PHYDDIODQDOUT.173 GPIO.066.061.3:DATAIN.1
HMC.022.061:PHYDDIODQDOUT.174 GPIO.066.061.3:DATAIN.2
HMC.022.061:PHYDDIODQDOUT.175 GPIO.066.061.3:DATAIN.3
HMC.022.061:PHYDDIODQOE.0 GPIO.032.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.1 GPIO.032.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.2 GPIO.032.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.3 GPIO.032.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.4 GPIO.032.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.5 GPIO.032.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.6 GPIO.034.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.7 GPIO.034.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.8 GPIO.036.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.9 GPIO.036.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.10 GPIO.036.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.11 GPIO.036.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.12 GPIO.036.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.13 GPIO.036.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.14 GPIO.038.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.15 GPIO.038.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.18 GPIO.040.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.19 GPIO.040.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.20 GPIO.040.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.21 GPIO.040.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.22 GPIO.040.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.23 GPIO.040.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.24 GPIO.042.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.25 GPIO.042.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.26 GPIO.044.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.27 GPIO.044.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.28 GPIO.044.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.29 GPIO.044.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.30 GPIO.044.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.31 GPIO.044.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.32 GPIO.046.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.33 GPIO.046.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.36 GPIO.048.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.37 GPIO.048.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.38 GPIO.048.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.39 GPIO.048.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.40 GPIO.048.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.41 GPIO.048.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.42 GPIO.050.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.43 GPIO.050.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.44 GPIO.051.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.45 GPIO.051.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.46 GPIO.051.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.47 GPIO.051.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.48 GPIO.051.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.49 GPIO.051.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.50 GPIO.053.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.51 GPIO.053.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.54 GPIO.055.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.55 GPIO.055.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.56 GPIO.055.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.57 GPIO.055.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.58 GPIO.055.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.59 GPIO.055.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.60 GPIO.057.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.61 GPIO.057.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.62 GPIO.059.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.63 GPIO.059.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.64 GPIO.059.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.65 GPIO.059.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.66 GPIO.059.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.67 GPIO.059.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.68 GPIO.061.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.69 GPIO.061.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.72 GPIO.062.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.73 GPIO.062.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.74 GPIO.062.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.75 GPIO.062.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.76 GPIO.062.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.77 GPIO.062.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.78 GPIO.064.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.79 GPIO.064.061.3:OEIN.1
HMC.022.061:PHYDDIODQOE.80 GPIO.065.061.1:OEIN.0
HMC.022.061:PHYDDIODQOE.81 GPIO.065.061.1:OEIN.1
HMC.022.061:PHYDDIODQOE.82 GPIO.065.061.0:OEIN.0
HMC.022.061:PHYDDIODQOE.83 GPIO.065.061.0:OEIN.1
HMC.022.061:PHYDDIODQOE.84 GPIO.065.061.2:OEIN.0
HMC.022.061:PHYDDIODQOE.85 GPIO.065.061.2:OEIN.1
HMC.022.061:PHYDDIODQOE.86 GPIO.066.061.3:OEIN.0
HMC.022.061:PHYDDIODQOE.87 GPIO.066.061.3:OEIN.1
HMC.022.061:PHYDDIODQSBDOUT.0 GPIO.034.061.1:DATAIN.0
HMC.022.061:PHYDDIODQSBDOUT.1 GPIO.034.061.1:DATAIN.1
HMC.022.061:PHYDDIODQSBDOUT.2 GPIO.034.061.1:DATAIN.2
HMC.022.061:PHYDDIODQSBDOUT.3 GPIO.034.061.1:DATAIN.3
HMC.022.061:PHYDDIODQSBDOUT.4 GPIO.042.061.1:DATAIN.0
HMC.022.061:PHYDDIODQSBDOUT.5 GPIO.042.061.1:DATAIN.1
HMC.022.061:PHYDDIODQSBDOUT.6 GPIO.042.061.1:DATAIN.2
HMC.022.061:PHYDDIODQSBDOUT.7 GPIO.042.061.1:DATAIN.3
HMC.022.061:PHYDDIODQSBDOUT.8 GPIO.050.061.1:DATAIN.0
HMC.022.061:PHYDDIODQSBDOUT.9 GPIO.050.061.1:DATAIN.1
HMC.022.061:PHYDDIODQSBDOUT.10 GPIO.050.061.1:DATAIN.2
HMC.022.061:PHYDDIODQSBDOUT.11 GPIO.050.061.1:DATAIN.3
HMC.022.061:PHYDDIODQSBDOUT.12 GPIO.057.061.1:DATAIN.0
HMC.022.061:PHYDDIODQSBDOUT.13 GPIO.057.061.1:DATAIN.1
HMC.022.061:PHYDDIODQSBDOUT.14 GPIO.057.061.1:DATAIN.2
HMC.022.061:PHYDDIODQSBDOUT.15 GPIO.057.061.1:DATAIN.3
HMC.022.061:PHYDDIODQSBDOUT.16 GPIO.064.061.1:DATAIN.0
HMC.022.061:PHYDDIODQSBDOUT.17 GPIO.064.061.1:DATAIN.1
HMC.022.061:PHYDDIODQSBDOUT.18 GPIO.064.061.1:DATAIN.2
HMC.022.061:PHYDDIODQSBDOUT.19 GPIO.064.061.1:DATAIN.3
HMC.022.061:PHYDDIODQSBOE.0 GPIO.034.061.1:OEIN.0
HMC.022.061:PHYDDIODQSBOE.1 GPIO.034.061.1:OEIN.1
HMC.022.061:PHYDDIODQSBOE.2 GPIO.042.061.1:OEIN.0
HMC.022.061:PHYDDIODQSBOE.3 GPIO.042.061.1:OEIN.1
HMC.022.061:PHYDDIODQSBOE.4 GPIO.050.061.1:OEIN.0
HMC.022.061:PHYDDIODQSBOE.5 GPIO.050.061.1:OEIN.1
HMC.022.061:PHYDDIODQSBOE.6 GPIO.057.061.1:OEIN.0
HMC.022.061:PHYDDIODQSBOE.7 GPIO.057.061.1:OEIN.1
HMC.022.061:PHYDDIODQSBOE.8 GPIO.064.061.1:OEIN.0
HMC.022.061:PHYDDIODQSBOE.9 GPIO.064.061.1:OEIN.1
HMC.022.061:PHYDDIODQSDOUT.0 GPIO.034.061.0:DATAIN.0
HMC.022.061:PHYDDIODQSDOUT.1 GPIO.034.061.0:DATAIN.1
HMC.022.061:PHYDDIODQSDOUT.2 GPIO.034.061.0:DATAIN.2
HMC.022.061:PHYDDIODQSDOUT.3 GPIO.034.061.0:DATAIN.3
HMC.022.061:PHYDDIODQSDOUT.4 GPIO.042.061.0:DATAIN.0
HMC.022.061:PHYDDIODQSDOUT.5 GPIO.042.061.0:DATAIN.1
HMC.022.061:PHYDDIODQSDOUT.6 GPIO.042.061.0:DATAIN.2
HMC.022.061:PHYDDIODQSDOUT.7 GPIO.042.061.0:DATAIN.3
HMC.022.061:PHYDDIODQSDOUT.8 GPIO.050.061.0:DATAIN.0
HMC.022.061:PHYDDIODQSDOUT.9 GPIO.050.061.0:DATAIN.1
HMC.022.061:PHYDDIODQSDOUT.10 GPIO.050.061.0:DATAIN.2
HMC.022.061:PHYDDIODQSDOUT.11 GPIO.050.061.0:DATAIN.3
HMC.022.061:PHYDDIODQSDOUT.12 GPIO.057.061.0:DATAIN.0
HMC.022.061:PHYDDIODQSDOUT.13 GPIO.057.061.0:DATAIN.1
HMC.022.061:PHYDDIODQSDOUT.14 GPIO.057.061.0:DATAIN.2
HMC.022.061:PHYDDIODQSDOUT.15 GPIO.057.061.0:DATAIN.3
HMC.022.061:PHYDDIODQSDOUT.16 GPIO.064.061.0:DATAIN.0
HMC.022.061:PHYDDIODQSDOUT.17 GPIO.064.061.0:DATAIN.1
HMC.022.061:PHYDDIODQSDOUT.18 GPIO.064.061.0:DATAIN.2
HMC.022.061:PHYDDIODQSDOUT.19 GPIO.064.061.0:DATAIN.3
HMC.022.061:PHYDDIODQSOE.0 GPIO.034.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.1 GPIO.034.061.0:OEIN.1
HMC.022.061:PHYDDIODQSOE.2 GPIO.042.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.3 GPIO.042.061.0:OEIN.1
HMC.022.061:PHYDDIODQSOE.4 GPIO.050.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.5 GPIO.050.061.0:OEIN.1
HMC.022.061:PHYDDIODQSOE.6 GPIO.057.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.7 GPIO.057.061.0:OEIN.1
HMC.022.061:PHYDDIODQSOE.8 GPIO.064.061.0:OEIN.0
HMC.022.061:PHYDDIODQSOE.9 GPIO.064.061.0:OEIN.1
HMC.022.061:PHYDDIOODTACLR.0 GPIO.034.061.2:ACLR
HMC.022.061:PHYDDIOODTACLR.1 GPIO.036.061.3:ACLR
HMC.022.061:PHYDDIOODTDOUT.0 GPIO.034.061.2:DATAIN.0
HMC.022.061:PHYDDIOODTDOUT.1 GPIO.034.061.2:DATAIN.1
HMC.022.061:PHYDDIOODTDOUT.2 GPIO.034.061.2:DATAIN.2
HMC.022.061:PHYDDIOODTDOUT.3 GPIO.034.061.2:DATAIN.3
HMC.022.061:PHYDDIOODTDOUT.4 GPIO.036.061.3:DATAIN.0
HMC.022.061:PHYDDIOODTDOUT.5 GPIO.036.061.3:DATAIN.1
HMC.022.061:PHYDDIOODTDOUT.6 GPIO.036.061.3:DATAIN.2
HMC.022.061:PHYDDIOODTDOUT.7 GPIO.036.061.3:DATAIN.3
HMC.022.061:PHYDDIORASNACLR GPIO.015.061.3:ACLR
HMC.022.061:PHYDDIORASNDOUT.0 GPIO.015.061.3:DATAIN.0
HMC.022.061:PHYDDIORASNDOUT.1 GPIO.015.061.3:DATAIN.1
HMC.022.061:PHYDDIORASNDOUT.2 GPIO.015.061.3:DATAIN.2
HMC.022.061:PHYDDIORASNDOUT.3 GPIO.015.061.3:DATAIN.3
HMC.022.061:PHYDDIORESETNACLR GPIO.050.061.2:ACLR
HMC.022.061:PHYDDIORESETNDOUT.0 GPIO.050.061.2:DATAIN.0
HMC.022.061:PHYDDIORESETNDOUT.1 GPIO.050.061.2:DATAIN.1
HMC.022.061:PHYDDIORESETNDOUT.2 GPIO.050.061.2:DATAIN.2
HMC.022.061:PHYDDIORESETNDOUT.3 GPIO.050.061.2:DATAIN.3
HMC.022.061:PHYDDIOWENACLR GPIO.010.061.2:ACLR
HMC.022.061:PHYDDIOWENDOUT.0 GPIO.010.061.2:DATAIN.0
HMC.022.061:PHYDDIOWENDOUT.1 GPIO.010.061.2:DATAIN.1
HMC.022.061:PHYDDIOWENDOUT.2 GPIO.010.061.2:DATAIN.2
HMC.022.061:PHYDDIOWENDOUT.3 GPIO.010.061.2:DATAIN.3
HMC.022.061.0:PNONE DQS16.032.061:PNONE
HMC.022.061.1:PNONE DQS16.040.061:PNONE
HMC.022.061.2:PNONE DQS16.048.061:PNONE
HMC.022.061.3:PNONE DQS16.055.061:PNONE
HMC.022.061.4:PNONE DQS16.062.061:PNONE
HMC.022.061:PNONE LVL.054.061:PNONE
GPIO.032.000.1:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.0
GPIO.032.000.1:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.1
GPIO.032.000.1:DATAOUT.2 HMC.023.000:DDIOPHYDQDIN.2
GPIO.032.000.1:DATAOUT.3 HMC.023.000:DDIOPHYDQDIN.3
GPIO.032.000.0:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.4
GPIO.032.000.0:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.5
GPIO.032.000.0:DATAOUT.2 HMC.023.000:DDIOPHYDQDIN.6
GPIO.032.000.0:DATAOUT.3 HMC.023.000:DDIOPHYDQDIN.7
GPIO.032.000.2:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.8
GPIO.032.000.2:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.9
GPIO.032.000.2:DATAOUT.2 HMC.023.000:DDIOPHYDQDIN.10
GPIO.032.000.2:DATAOUT.3 HMC.023.000:DDIOPHYDQDIN.11
GPIO.034.000.3:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.12
GPIO.034.000.3:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.13
GPIO.034.000.3:DATAOUT.2 HMC.023.000:DDIOPHYDQDIN.14
GPIO.034.000.3:DATAOUT.3 HMC.023.000:DDIOPHYDQDIN.15
GPIO.036.000.1:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.16
GPIO.036.000.1:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.17
GPIO.036.000.1:DATAOUT.2 HMC.023.000:DDIOPHYDQDIN.18
GPIO.036.000.1:DATAOUT.3 HMC.023.000:DDIOPHYDQDIN.19
GPIO.036.000.0:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.20
GPIO.036.000.0:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.21
GPIO.036.000.0:DATAOUT.2 HMC.023.000:DDIOPHYDQDIN.22
GPIO.036.000.0:DATAOUT.3 HMC.023.000:DDIOPHYDQDIN.23
GPIO.036.000.2:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.24
GPIO.036.000.2:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.25
GPIO.036.000.2:DATAOUT.2 HMC.023.000:DDIOPHYDQDIN.26
GPIO.036.000.2:DATAOUT.3 HMC.023.000:DDIOPHYDQDIN.27
GPIO.038.000.3:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.28
GPIO.038.000.3:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.29
GPIO.038.000.3:DATAOUT.2 HMC.023.000:DDIOPHYDQDIN.30
GPIO.038.000.3:DATAOUT.3 HMC.023.000:DDIOPHYDQDIN.31
GPIO.040.000.1:DATAOUT.0 HMC.023.000:DDIOPHYDQDIN.36
GPIO.040.000.1:DATAOUT.1 HMC.023.000:DDIOPHYDQDIN.37
