GPIO.065.000.1:DATAOUT.0 HMC.041.000:DDIOPHYDQDIN.0
HMC.041.000:PHYDDIODQDOUT.27 GPIO.069.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.28 GPIO.071.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.29 GPIO.071.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.30 GPIO.071.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.31 GPIO.071.000.3:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.36 GPIO.073.000.1:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.37 GPIO.073.000.1:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.38 GPIO.073.000.1:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.39 GPIO.073.000.1:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.40 GPIO.073.000.0:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.41 GPIO.073.000.0:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.42 GPIO.073.000.0:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.43 GPIO.073.000.0:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.44 GPIO.073.000.2:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.45 GPIO.073.000.2:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.46 GPIO.073.000.2:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.47 GPIO.073.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.48 GPIO.075.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.49 GPIO.075.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.50 GPIO.075.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.51 GPIO.075.000.3:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.52 GPIO.077.000.1:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.53 GPIO.077.000.1:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.54 GPIO.077.000.1:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.55 GPIO.077.000.1:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.56 GPIO.077.000.0:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.57 GPIO.077.000.0:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.58 GPIO.077.000.0:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.59 GPIO.077.000.0:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.60 GPIO.077.000.2:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.61 GPIO.077.000.2:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.62 GPIO.077.000.2:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.63 GPIO.077.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.64 GPIO.079.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.65 GPIO.079.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.66 GPIO.079.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.67 GPIO.079.000.3:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.72 GPIO.082.000.1:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.73 GPIO.082.000.1:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.74 GPIO.082.000.1:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.75 GPIO.082.000.1:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.76 GPIO.082.000.0:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.77 GPIO.082.000.0:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.78 GPIO.082.000.0:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.79 GPIO.082.000.0:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.80 GPIO.082.000.2:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.81 GPIO.082.000.2:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.82 GPIO.082.000.2:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.83 GPIO.082.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.84 GPIO.084.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.85 GPIO.084.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.86 GPIO.084.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.87 GPIO.084.000.3:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.88 GPIO.086.000.1:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.89 GPIO.086.000.1:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.90 GPIO.086.000.1:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.91 GPIO.086.000.1:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.92 GPIO.086.000.0:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.93 GPIO.086.000.0:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.94 GPIO.086.000.0:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.95 GPIO.086.000.0:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.96 GPIO.086.000.2:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.97 GPIO.086.000.2:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.98 GPIO.086.000.2:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.99 GPIO.086.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.100 GPIO.088.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.101 GPIO.088.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.102 GPIO.088.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.103 GPIO.088.000.3:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.108 GPIO.090.000.1:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.109 GPIO.090.000.1:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.110 GPIO.090.000.1:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.111 GPIO.090.000.1:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.112 GPIO.090.000.0:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.113 GPIO.090.000.0:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.114 GPIO.090.000.0:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.115 GPIO.090.000.0:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.116 GPIO.090.000.2:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.117 GPIO.090.000.2:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.118 GPIO.090.000.2:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.119 GPIO.090.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.120 GPIO.092.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.121 GPIO.092.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.122 GPIO.092.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.123 GPIO.092.000.3:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.124 GPIO.094.000.1:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.125 GPIO.094.000.1:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.126 GPIO.094.000.1:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.127 GPIO.094.000.1:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.128 GPIO.094.000.0:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.129 GPIO.094.000.0:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.130 GPIO.094.000.0:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.131 GPIO.094.000.0:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.132 GPIO.094.000.2:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.133 GPIO.094.000.2:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.134 GPIO.094.000.2:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.135 GPIO.094.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.136 GPIO.096.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.137 GPIO.096.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.138 GPIO.096.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.139 GPIO.096.000.3:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.144 GPIO.098.000.1:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.145 GPIO.098.000.1:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.146 GPIO.098.000.1:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.147 GPIO.098.000.1:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.148 GPIO.098.000.0:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.149 GPIO.098.000.0:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.150 GPIO.098.000.0:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.151 GPIO.098.000.0:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.152 GPIO.098.000.2:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.153 GPIO.098.000.2:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.154 GPIO.098.000.2:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.155 GPIO.098.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.156 GPIO.100.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.157 GPIO.100.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.158 GPIO.100.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.159 GPIO.100.000.3:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.160 GPIO.102.000.1:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.161 GPIO.102.000.1:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.162 GPIO.102.000.1:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.163 GPIO.102.000.1:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.164 GPIO.102.000.0:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.165 GPIO.102.000.0:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.166 GPIO.102.000.0:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.167 GPIO.102.000.0:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.168 GPIO.102.000.2:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.169 GPIO.102.000.2:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.170 GPIO.102.000.2:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.171 GPIO.102.000.2:DATAIN.3
HMC.041.000:PHYDDIODQDOUT.172 GPIO.104.000.3:DATAIN.0
HMC.041.000:PHYDDIODQDOUT.173 GPIO.104.000.3:DATAIN.1
HMC.041.000:PHYDDIODQDOUT.174 GPIO.104.000.3:DATAIN.2
HMC.041.000:PHYDDIODQDOUT.175 GPIO.104.000.3:DATAIN.3
HMC.041.000:PHYDDIODQOE.0 GPIO.065.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.1 GPIO.065.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.2 GPIO.065.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.3 GPIO.065.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.4 GPIO.065.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.5 GPIO.065.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.6 GPIO.067.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.7 GPIO.067.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.8 GPIO.069.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.9 GPIO.069.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.10 GPIO.069.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.11 GPIO.069.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.12 GPIO.069.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.13 GPIO.069.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.14 GPIO.071.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.15 GPIO.071.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.18 GPIO.073.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.19 GPIO.073.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.20 GPIO.073.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.21 GPIO.073.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.22 GPIO.073.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.23 GPIO.073.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.24 GPIO.075.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.25 GPIO.075.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.26 GPIO.077.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.27 GPIO.077.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.28 GPIO.077.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.29 GPIO.077.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.30 GPIO.077.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.31 GPIO.077.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.32 GPIO.079.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.33 GPIO.079.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.36 GPIO.082.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.37 GPIO.082.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.38 GPIO.082.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.39 GPIO.082.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.40 GPIO.082.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.41 GPIO.082.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.42 GPIO.084.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.43 GPIO.084.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.44 GPIO.086.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.45 GPIO.086.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.46 GPIO.086.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.47 GPIO.086.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.48 GPIO.086.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.49 GPIO.086.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.50 GPIO.088.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.51 GPIO.088.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.54 GPIO.090.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.55 GPIO.090.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.56 GPIO.090.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.57 GPIO.090.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.58 GPIO.090.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.59 GPIO.090.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.60 GPIO.092.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.61 GPIO.092.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.62 GPIO.094.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.63 GPIO.094.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.64 GPIO.094.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.65 GPIO.094.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.66 GPIO.094.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.67 GPIO.094.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.68 GPIO.096.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.69 GPIO.096.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.72 GPIO.098.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.73 GPIO.098.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.74 GPIO.098.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.75 GPIO.098.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.76 GPIO.098.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.77 GPIO.098.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.78 GPIO.100.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.79 GPIO.100.000.3:OEIN.1
HMC.041.000:PHYDDIODQOE.80 GPIO.102.000.1:OEIN.0
HMC.041.000:PHYDDIODQOE.81 GPIO.102.000.1:OEIN.1
HMC.041.000:PHYDDIODQOE.82 GPIO.102.000.0:OEIN.0
HMC.041.000:PHYDDIODQOE.83 GPIO.102.000.0:OEIN.1
HMC.041.000:PHYDDIODQOE.84 GPIO.102.000.2:OEIN.0
HMC.041.000:PHYDDIODQOE.85 GPIO.102.000.2:OEIN.1
HMC.041.000:PHYDDIODQOE.86 GPIO.104.000.3:OEIN.0
HMC.041.000:PHYDDIODQOE.87 GPIO.104.000.3:OEIN.1
HMC.041.000:PHYDDIODQSBDOUT.0 GPIO.067.000.1:DATAIN.0
HMC.041.000:PHYDDIODQSBDOUT.1 GPIO.067.000.1:DATAIN.1
HMC.041.000:PHYDDIODQSBDOUT.2 GPIO.067.000.1:DATAIN.2
HMC.041.000:PHYDDIODQSBDOUT.3 GPIO.067.000.1:DATAIN.3
HMC.041.000:PHYDDIODQSBDOUT.4 GPIO.075.000.1:DATAIN.0
HMC.041.000:PHYDDIODQSBDOUT.5 GPIO.075.000.1:DATAIN.1
HMC.041.000:PHYDDIODQSBDOUT.6 GPIO.075.000.1:DATAIN.2
HMC.041.000:PHYDDIODQSBDOUT.7 GPIO.075.000.1:DATAIN.3
HMC.041.000:PHYDDIODQSBDOUT.8 GPIO.084.000.1:DATAIN.0
HMC.041.000:PHYDDIODQSBDOUT.9 GPIO.084.000.1:DATAIN.1
HMC.041.000:PHYDDIODQSBDOUT.10 GPIO.084.000.1:DATAIN.2
HMC.041.000:PHYDDIODQSBDOUT.11 GPIO.084.000.1:DATAIN.3
HMC.041.000:PHYDDIODQSBDOUT.12 GPIO.092.000.1:DATAIN.0
HMC.041.000:PHYDDIODQSBDOUT.13 GPIO.092.000.1:DATAIN.1
HMC.041.000:PHYDDIODQSBDOUT.14 GPIO.092.000.1:DATAIN.2
HMC.041.000:PHYDDIODQSBDOUT.15 GPIO.092.000.1:DATAIN.3
HMC.041.000:PHYDDIODQSBDOUT.16 GPIO.100.000.1:DATAIN.0
HMC.041.000:PHYDDIODQSBDOUT.17 GPIO.100.000.1:DATAIN.1
HMC.041.000:PHYDDIODQSBDOUT.18 GPIO.100.000.1:DATAIN.2
HMC.041.000:PHYDDIODQSBDOUT.19 GPIO.100.000.1:DATAIN.3
HMC.041.000:PHYDDIODQSBOE.0 GPIO.067.000.1:OEIN.0
HMC.041.000:PHYDDIODQSBOE.1 GPIO.067.000.1:OEIN.1
HMC.041.000:PHYDDIODQSBOE.2 GPIO.075.000.1:OEIN.0
HMC.041.000:PHYDDIODQSBOE.3 GPIO.075.000.1:OEIN.1
HMC.041.000:PHYDDIODQSBOE.4 GPIO.084.000.1:OEIN.0
HMC.041.000:PHYDDIODQSBOE.5 GPIO.084.000.1:OEIN.1
HMC.041.000:PHYDDIODQSBOE.6 GPIO.092.000.1:OEIN.0
HMC.041.000:PHYDDIODQSBOE.7 GPIO.092.000.1:OEIN.1
HMC.041.000:PHYDDIODQSBOE.8 GPIO.100.000.1:OEIN.0
HMC.041.000:PHYDDIODQSBOE.9 GPIO.100.000.1:OEIN.1
HMC.041.000:PHYDDIODQSDOUT.0 GPIO.067.000.0:DATAIN.0
HMC.041.000:PHYDDIODQSDOUT.1 GPIO.067.000.0:DATAIN.1
HMC.041.000:PHYDDIODQSDOUT.2 GPIO.067.000.0:DATAIN.2
HMC.041.000:PHYDDIODQSDOUT.3 GPIO.067.000.0:DATAIN.3
HMC.041.000:PHYDDIODQSDOUT.4 GPIO.075.000.0:DATAIN.0
HMC.041.000:PHYDDIODQSDOUT.5 GPIO.075.000.0:DATAIN.1
HMC.041.000:PHYDDIODQSDOUT.6 GPIO.075.000.0:DATAIN.2
HMC.041.000:PHYDDIODQSDOUT.7 GPIO.075.000.0:DATAIN.3
HMC.041.000:PHYDDIODQSDOUT.8 GPIO.084.000.0:DATAIN.0
HMC.041.000:PHYDDIODQSDOUT.9 GPIO.084.000.0:DATAIN.1
HMC.041.000:PHYDDIODQSDOUT.10 GPIO.084.000.0:DATAIN.2
HMC.041.000:PHYDDIODQSDOUT.11 GPIO.084.000.0:DATAIN.3
HMC.041.000:PHYDDIODQSDOUT.12 GPIO.092.000.0:DATAIN.0
HMC.041.000:PHYDDIODQSDOUT.13 GPIO.092.000.0:DATAIN.1
HMC.041.000:PHYDDIODQSDOUT.14 GPIO.092.000.0:DATAIN.2
HMC.041.000:PHYDDIODQSDOUT.15 GPIO.092.000.0:DATAIN.3
HMC.041.000:PHYDDIODQSDOUT.16 GPIO.100.000.0:DATAIN.0
HMC.041.000:PHYDDIODQSDOUT.17 GPIO.100.000.0:DATAIN.1
HMC.041.000:PHYDDIODQSDOUT.18 GPIO.100.000.0:DATAIN.2
HMC.041.000:PHYDDIODQSDOUT.19 GPIO.100.000.0:DATAIN.3
HMC.041.000:PHYDDIODQSOE.0 GPIO.067.000.0:OEIN.0
HMC.041.000:PHYDDIODQSOE.1 GPIO.067.000.0:OEIN.1
HMC.041.000:PHYDDIODQSOE.2 GPIO.075.000.0:OEIN.0
HMC.041.000:PHYDDIODQSOE.3 GPIO.075.000.0:OEIN.1
HMC.041.000:PHYDDIODQSOE.4 GPIO.084.000.0:OEIN.0
HMC.041.000:PHYDDIODQSOE.5 GPIO.084.000.0:OEIN.1
HMC.041.000:PHYDDIODQSOE.6 GPIO.092.000.0:OEIN.0
HMC.041.000:PHYDDIODQSOE.7 GPIO.092.000.0:OEIN.1
HMC.041.000:PHYDDIODQSOE.8 GPIO.100.000.0:OEIN.0
HMC.041.000:PHYDDIODQSOE.9 GPIO.100.000.0:OEIN.1
HMC.041.000:PHYDDIOODTACLR.0 GPIO.067.000.2:ACLR
HMC.041.000:PHYDDIOODTACLR.1 GPIO.069.000.3:ACLR
HMC.041.000:PHYDDIOODTDOUT.0 GPIO.067.000.2:DATAIN.0
HMC.041.000:PHYDDIOODTDOUT.1 GPIO.067.000.2:DATAIN.1
HMC.041.000:PHYDDIOODTDOUT.2 GPIO.067.000.2:DATAIN.2
HMC.041.000:PHYDDIOODTDOUT.3 GPIO.067.000.2:DATAIN.3
HMC.041.000:PHYDDIOODTDOUT.4 GPIO.069.000.3:DATAIN.0
HMC.041.000:PHYDDIOODTDOUT.5 GPIO.069.000.3:DATAIN.1
HMC.041.000:PHYDDIOODTDOUT.6 GPIO.069.000.3:DATAIN.2
HMC.041.000:PHYDDIOODTDOUT.7 GPIO.069.000.3:DATAIN.3
HMC.041.000:PHYDDIORASNACLR GPIO.046.000.3:ACLR
HMC.041.000:PHYDDIORASNDOUT.0 GPIO.046.000.3:DATAIN.0
HMC.041.000:PHYDDIORASNDOUT.1 GPIO.046.000.3:DATAIN.1
HMC.041.000:PHYDDIORASNDOUT.2 GPIO.046.000.3:DATAIN.2
HMC.041.000:PHYDDIORASNDOUT.3 GPIO.046.000.3:DATAIN.3
HMC.041.000:PHYDDIORESETNACLR GPIO.084.000.2:ACLR
HMC.041.000:PHYDDIORESETNDOUT.0 GPIO.084.000.2:DATAIN.0
HMC.041.000:PHYDDIORESETNDOUT.1 GPIO.084.000.2:DATAIN.1
HMC.041.000:PHYDDIORESETNDOUT.2 GPIO.084.000.2:DATAIN.2
HMC.041.000:PHYDDIORESETNDOUT.3 GPIO.084.000.2:DATAIN.3
HMC.041.000:PHYDDIOWENACLR GPIO.040.000.2:ACLR
HMC.041.000:PHYDDIOWENDOUT.0 GPIO.040.000.2:DATAIN.0
HMC.041.000:PHYDDIOWENDOUT.1 GPIO.040.000.2:DATAIN.1
HMC.041.000:PHYDDIOWENDOUT.2 GPIO.040.000.2:DATAIN.2
HMC.041.000:PHYDDIOWENDOUT.3 GPIO.040.000.2:DATAIN.3
HMC.041.000.0:PNONE DQS16.065.000:PNONE
HMC.041.000.1:PNONE DQS16.073.000:PNONE
HMC.041.000.2:PNONE DQS16.082.000:PNONE
HMC.041.000.3:PNONE DQS16.090.000:PNONE
HMC.041.000.4:PNONE DQS16.098.000:PNONE
HMC.041.000:PNONE LVL.072.000:PNONE
GPIO.065.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.0
GPIO.065.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.1
GPIO.065.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.2
GPIO.065.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.3
GPIO.065.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.4
GPIO.065.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.5
GPIO.065.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.6
GPIO.065.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.7
GPIO.065.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.8
GPIO.065.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.9
GPIO.065.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.10
GPIO.065.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.11
GPIO.067.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.12
GPIO.067.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.13
GPIO.067.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.14
GPIO.067.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.15
GPIO.069.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.16
GPIO.069.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.17
GPIO.069.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.18
GPIO.069.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.19
GPIO.069.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.20
GPIO.069.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.21
GPIO.069.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.22
GPIO.069.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.23
GPIO.069.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.24
GPIO.069.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.25
GPIO.069.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.26
GPIO.069.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.27
GPIO.071.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.28
GPIO.071.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.29
GPIO.071.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.30
GPIO.071.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.31
GPIO.073.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.36
GPIO.073.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.37
